     #Energy           s           p           d       tot  
    -7.35118     0.18122     0.09450     0.00954     0.28526
    -7.31218     0.17734     0.09298     0.00944     0.27976
    -7.27318     0.17340     0.09146     0.00934     0.27420
    -7.23518     0.16938     0.08988     0.00923     0.26849
    -7.19618     0.16526     0.08826     0.00911     0.26263
    -7.15718     0.16106     0.08660     0.00898     0.25664
    -7.11918     0.15678     0.08488     0.00885     0.25051
    -7.08018     0.15260     0.08320     0.00871     0.24451
    -7.04118     0.14856     0.08158     0.00858     0.23872
    -7.00318     0.14470     0.08002     0.00846     0.23318
    -6.96418     0.14098     0.07852     0.00834     0.22784
    -6.92518     0.13744     0.07708     0.00823     0.22275
    -6.88718     0.13244     0.07498     0.00805     0.21547
    -6.84818     0.12762     0.07292     0.00787     0.20841
    -6.80918     0.12424     0.07148     0.00776     0.20348
    -6.77118     0.12216     0.07062     0.00770     0.20048
    -6.73218     0.12038     0.06986     0.00766     0.19790
    -6.69318     0.11860     0.06912     0.00762     0.19534
    -6.65518     0.11682     0.06838     0.00757     0.19277
    -6.61618     0.11502     0.06764     0.00752     0.19018
    -6.57718     0.11320     0.06688     0.00747     0.18755
    -6.53918     0.11132     0.06610     0.00742     0.18484
    -6.50018     0.10942     0.06530     0.00736     0.18208
    -6.46118     0.10746     0.06448     0.00730     0.17924
    -6.42318     0.10552     0.06366     0.00723     0.17641
    -6.38418     0.10360     0.06286     0.00717     0.17363
    -6.34518     0.10170     0.06206     0.00710     0.17086
    -6.30718     0.09982     0.06126     0.00704     0.16812
    -6.26818     0.09792     0.06046     0.00697     0.16535
    -6.22918     0.09600     0.05964     0.00690     0.16254
    -6.19118     0.09408     0.05882     0.00683     0.15973
    -6.15218     0.09216     0.05798     0.00676     0.15690
    -6.11318     0.09022     0.05714     0.00669     0.15405
    -6.07518     0.08826     0.05628     0.00661     0.15115
    -6.03618     0.08632     0.05540     0.00653     0.14825
    -5.99718     0.08434     0.05452     0.00645     0.14531
    -5.95918     0.08198     0.05344     0.00635     0.14177
    -5.92018     0.07776     0.05136     0.00613     0.13525
    -5.88118     0.07488     0.04992     0.00598     0.13078
    -5.84318     0.07274     0.04884     0.00588     0.12746
    -5.80418     0.07082     0.04786     0.00579     0.12447
    -5.76518     0.06910     0.04700     0.00571     0.12181
    -5.72718     0.06760     0.04624     0.00564     0.11948
    -5.68818     0.06632     0.04560     0.00558     0.11750
    -5.64918     0.06526     0.04508     0.00554     0.11588
    -5.61118     0.06436     0.04464     0.00550     0.11450
    -5.57218     0.06348     0.04420     0.00546     0.11314
    -5.53318     0.06258     0.04376     0.00543     0.11177
    -5.49518     0.06168     0.04332     0.00539     0.11039
    -5.45618     0.06076     0.04286     0.00535     0.10897
    -5.41718     0.05986     0.04274     0.00532     0.10792
    -5.37918     0.06060     0.09692     0.00688     0.16440
    -5.34018     0.06314     0.20380     0.01003     0.27697
    -5.30118     0.06534     0.27640     0.01237     0.35411
    -5.26318     0.06716     0.31600     0.01389     0.39705
    -5.22418     0.06920     0.38140     0.01606     0.46666
    -5.18518     0.07276     0.48580     0.01950     0.57806
    -5.14718     0.07820     0.73540     0.02738     0.84098
    -5.10818     0.07432     0.54060     0.02168     0.63660
    -5.06918     0.07458     0.53160     0.02164     0.62782
    -5.03118     0.07484     0.52480     0.02170     0.62134
    -4.99218     0.07510     0.51980     0.02182     0.61672
    -4.95318     0.07540     0.51680     0.02202     0.61422
    -4.91518     0.07616     0.55880     0.02352     0.65848
    -4.87618     0.07566     0.48860     0.02172     0.58598
    -4.83718     0.07572     0.48840     0.02208     0.58620
    -4.79918     0.07444     0.47500     0.02180     0.57124
    -4.76018     0.07292     0.45360     0.02124     0.54776
    -4.72118     0.07122     0.42460     0.02040     0.51622
    -4.68318     0.07012     0.41220     0.02014     0.50246
    -4.64418     0.06858     0.40360     0.01995     0.49213
    -4.60518     0.06696     0.39860     0.01985     0.48541
    -4.56718     0.06580     0.39500     0.01982     0.48062
    -4.52818     0.06504     0.39180     0.01981     0.47665
    -4.48918     0.06468     0.38880     0.01982     0.47330
    -4.45118     0.06482     0.46260     0.02268     0.55010
    -4.41218     0.06480     0.46660     0.02304     0.55444
    -4.37318     0.06462     0.45300     0.02266     0.54028
    -4.33518     0.06454     0.46100     0.02312     0.54866
    -4.29618     0.06512     0.53120     0.02510     0.62142
    -4.25718     0.06438     0.49620     0.02454     0.58512
    -4.21918     0.06430     0.51760     0.02546     0.60736
    -4.18018     0.06404     0.54120     0.02640     0.63164
    -4.14118     0.06378     0.56860     0.02748     0.65986
    -4.10318     0.06318     0.61200     0.02890     0.70408
    -4.06418     0.06212     0.60240     0.02874     0.69326
    -4.02518     0.06126     0.58960     0.02850     0.67936
    -3.98618     0.06054     0.61220     0.02924     0.70198
    -3.94818     0.05982     0.64020     0.03010     0.73012
    -3.90918     0.05906     0.67400     0.03110     0.76416
    -3.87018     0.05826     0.71340     0.03224     0.80390
    -3.83218     0.05738     0.74600     0.03318     0.83656
    -3.79318     0.05644     0.70920     0.03304     0.79868
    -3.75418     0.05560     0.71780     0.03374     0.80714
    -3.71618     0.05478     0.72320     0.03434     0.81232
    -3.67718     0.05392     0.73140     0.03506     0.82038
    -3.63818     0.05302     0.74220     0.03594     0.83116
    -3.60018     0.05204     0.71960     0.03580     0.80744
    -3.56118     0.05092     0.70160     0.03568     0.78820
    -3.52218     0.04952     0.69320     0.03576     0.77848
    -3.48418     0.04836     0.68960     0.03602     0.77398
    -3.44518     0.04722     0.68620     0.03632     0.76974
    -3.40618     0.04626     0.68320     0.03672     0.76618
    -3.36818     0.04536     0.68020     0.03716     0.76272
    -3.32918     0.04432     0.67300     0.03726     0.75458
    -3.29018     0.04330     0.66620     0.03734     0.74684
    -3.25218     0.04228     0.66460     0.03764     0.74452
    -3.21318     0.04132     0.66720     0.03814     0.74666
    -3.17418     0.04038     0.67000     0.03872     0.74910
    -3.13618     0.03952     0.67340     0.03932     0.75224
    -3.09718     0.03874     0.67200     0.03962     0.75036
    -3.05818     0.03800     0.66980     0.03988     0.74768
    -3.02018     0.03730     0.66660     0.04008     0.74398
    -2.98118     0.03662     0.66280     0.04026     0.73968
    -2.94218     0.03574     0.65940     0.04046     0.73560
    -2.90418     0.03458     0.65680     0.04072     0.73210
    -2.86518     0.03346     0.65260     0.04088     0.72694
    -2.82618     0.03238     0.64720     0.04094     0.72052
    -2.78818     0.03134     0.64100     0.04096     0.71330
    -2.74918     0.03034     0.63800     0.04114     0.70948
    -2.71018     0.02940     0.63680     0.04140     0.70760
    -2.67218     0.02850     0.63680     0.04174     0.70704
    -2.63318     0.02774     0.64460     0.04278     0.71512
    -2.59418     0.02680     0.64680     0.04328     0.71688
    -2.55618     0.02590     0.64780     0.04372     0.71742
    -2.51718     0.02504     0.64460     0.04390     0.71354
    -2.47818     0.02422     0.64200     0.04414     0.71036
    -2.44018     0.02342     0.63980     0.04438     0.70760
    -2.40118     0.02264     0.63660     0.04460     0.70384
    -2.36218     0.02184     0.63140     0.04460     0.69784
    -2.32418     0.02106     0.62520     0.04454     0.69080
    -2.28518     0.02034     0.62040     0.04464     0.68538
    -2.24618     0.01961     0.61920     0.04492     0.68373
    -2.20818     0.01884     0.62200     0.04540     0.68624
    -2.16918     0.01809     0.62520     0.04590     0.68919
    -2.13018     0.01740     0.60920     0.04520     0.67180
    -2.09218     0.01673     0.58320     0.04388     0.64381
    -2.05318     0.01610     0.54680     0.04192     0.60482
    -2.01418     0.01549     0.50020     0.03932     0.55501
    -1.97618     0.01444     0.46860     0.03760     0.52064
    -1.93718     0.01196     0.43600     0.03572     0.48368
    -1.89818     0.01146     0.39800     0.03348     0.44294
    -1.86018     0.01109     0.36940     0.03176     0.41225
    -1.82118     0.01075     0.35300     0.03078     0.39453
    -1.78218     0.01044     0.33720     0.02982     0.37746
    -1.74418     0.01015     0.32160     0.02886     0.36061
    -1.70518     0.00987     0.30600     0.02790     0.34377
    -1.66618     0.00962     0.29140     0.02702     0.32804
    -1.62818     0.00938     0.27920     0.02644     0.31502
    -1.58918     0.00915     0.26980     0.02618     0.30513
    -1.55018     0.00894     0.25720     0.02554     0.29168
    -1.51218     0.00862     0.24220     0.02450     0.27532
    -1.47318     0.00813     0.22980     0.02356     0.26149
    -1.43418     0.00759     0.21760     0.02260     0.24779
    -1.39618     0.00709     0.20620     0.02164     0.23493
    -1.35718     0.00659     0.19494     0.02068     0.22221
    -1.31818     0.00608     0.18406     0.01975     0.20989
    -1.28018     0.00558     0.17352     0.01885     0.19794
    -1.24118     0.00507     0.16334     0.01796     0.18637
    -1.20218     0.00457     0.15352     0.01710     0.17519
    -1.16418     0.00407     0.14406     0.01626     0.16439
    -1.12518     0.00357     0.13494     0.01545     0.15396
    -1.08618     0.00312     0.12556     0.01457     0.14324
    -1.04818     0.00276     0.11552     0.01356     0.13184
    -1.00918     0.00246     0.10582     0.01252     0.12080
    -0.97018     0.00217     0.09722     0.01161     0.11100
    -0.93218     0.00188     0.08968     0.01081     0.10238
    -0.89318     0.00160     0.08318     0.01015     0.09493
    -0.85418     0.00132     0.07774     0.00960     0.08866
    -0.81618     0.00104     0.07336     0.00918     0.08358
    -0.77718     0.00076     0.07002     0.00889     0.07967
    -0.73818     0.00049     0.06774     0.00871     0.07694
    -0.70018     0.00022     0.06650     0.00866     0.07538
    -0.66118     0.00005     0.03088     0.00411     0.03504
    -0.62218     0.00003     0.02038     0.00272     0.02313
    -0.58418     0.00002     0.01206     0.00161     0.01369
    -0.54518     0.00001     0.00591     0.00079     0.00671
    -0.50618     0.00000     0.00193     0.00026     0.00219
    -0.46818     0.00000     0.00012     0.00002     0.00014
    -0.42918     0.00000     0.00000     0.00000     0.00000
    -0.39018     0.00000     0.00000     0.00000     0.00000
    -0.35218     0.00000     0.00000     0.00000     0.00000
    -0.31318     0.00000     0.00000     0.00000     0.00000
    -0.27418     0.00000     0.00000     0.00000     0.00000
    -0.23618     0.00000     0.00000     0.00000     0.00000
    -0.19718     0.00000     0.00000     0.00000     0.00000
    -0.15818     0.00000     0.00000     0.00000     0.00000
    -0.12018     0.00000     0.00000     0.00000     0.00000
    -0.08118     0.00000     0.00000     0.00000     0.00000
    -0.04218     0.00000     0.00000     0.00000     0.00000
    -0.00418     0.00000     0.00000     0.00000     0.00000
     0.03482     0.00329     0.00385     0.00338     0.01051
     0.07382     0.00731     0.00873     0.00754     0.02358
     0.11182     0.01146     0.01345     0.01127     0.03618
     0.15082     0.01566     0.01799     0.01454     0.04819
     0.18982     0.01969     0.02226     0.01731     0.05926
     0.22782     0.02380     0.02650     0.01983     0.07013
     0.26682     0.02886     0.03160     0.02310     0.08356
     0.30582     0.03474     0.03754     0.02700     0.09928
     0.34382     0.04076     0.04364     0.03092     0.11532
     0.38282     0.04676     0.04976     0.03468     0.13120
     0.42182     0.05298     0.05622     0.03860     0.14780
     0.45982     0.05924     0.06278     0.04246     0.16448
     0.49882     0.06556     0.06946     0.04622     0.18124
     0.53782     0.07216     0.07650     0.05018     0.19884
     0.57582     0.07904     0.08382     0.05428     0.21714
     0.61482     0.08612     0.09140     0.05846     0.23598
     0.65382     0.09344     0.09922     0.06270     0.25536
     0.69182     0.10096     0.10726     0.06702     0.27524
     0.73082     0.10872     0.11558     0.07142     0.29572
     0.76982     0.11676     0.12418     0.07594     0.31688
     0.80782     0.12526     0.13346     0.08074     0.33946
     0.84682     0.13426     0.14346     0.08586     0.36358
     0.88582     0.14332     0.15358     0.09080     0.38770
     0.92382     0.15154     0.16654     0.09588     0.41396
     0.96282     0.16072     0.17992     0.10094     0.44158
     1.00182     0.17118     0.19246     0.10568     0.46932
     1.03982     0.18186     0.20540     0.11016     0.49742
     1.07882     0.19328     0.21900     0.11456     0.52684
     1.11782     0.20620     0.23420     0.11974     0.56014
     1.15582     0.22120     0.25300     0.12666     0.60086
     1.19482     0.23880     0.27500     0.13528     0.64908
     1.23382     0.25740     0.29860     0.14404     0.70004
     1.27182     0.27880     0.32600     0.15456     0.75936
     1.31082     0.29400     0.34740     0.16210     0.80350
     1.34982     0.30300     0.36180     0.16660     0.83140
     1.38782     0.30960     0.37380     0.17010     0.85350
     1.42682     0.31380     0.38320     0.17258     0.86958
     1.46582     0.31660     0.39140     0.17440     0.88240
     1.50382     0.32920     0.41260     0.17974     0.92154
     1.54282     0.33500     0.42700     0.18310     0.94510
     1.58182     0.33340     0.43380     0.18430     0.95150
     1.61982     0.32940     0.43960     0.18500     0.95400
     1.65882     0.32420     0.44580     0.18582     0.95582
     1.69782     0.29700     0.41060     0.17470     0.88230
     1.73582     0.27360     0.37120     0.16438     0.80918
     1.77482     0.26080     0.35400     0.15928     0.77408
     1.81382     0.24360     0.33340     0.15108     0.72808
     1.85182     0.22060     0.30720     0.13944     0.66724
     1.89082     0.18958     0.27200     0.12358     0.58516
     1.92982     0.17556     0.25880     0.11774     0.55210
     1.96782     0.15768     0.23660     0.10908     0.50336
     2.00682     0.13968     0.21080     0.09918     0.44966
     2.04582     0.13132     0.20240     0.09480     0.42852
     2.08382     0.12550     0.19786     0.09152     0.41488
     2.12282     0.12220     0.19692     0.08930     0.40842
     2.16182     0.12136     0.19954     0.08814     0.40904
     2.19982     0.12102     0.20400     0.08776     0.41278
     2.23882     0.11998     0.20860     0.08774     0.41632
     2.27782     0.11854     0.21280     0.08778     0.41912
     2.31582     0.11670     0.21680     0.08788     0.42138
     2.35482     0.11444     0.22060     0.08804     0.42308
     2.39382     0.11178     0.22400     0.08826     0.42404
     2.43182     0.10872     0.22700     0.08854     0.42426
     2.47082     0.10344     0.21960     0.08610     0.40914
     2.50982     0.10692     0.23020     0.08806     0.42518
     2.54782     0.11292     0.24400     0.09100     0.44792
     2.58682     0.12148     0.26160     0.09508     0.47816
     2.62582     0.13300     0.28400     0.10086     0.51786
     2.66382     0.14598     0.30920     0.10784     0.56302
     2.70282     0.15378     0.33100     0.11512     0.59990
     2.74182     0.15356     0.34460     0.12084     0.61900
     2.77982     0.14596     0.34980     0.12474     0.62050
     2.81882     0.13796     0.35320     0.12792     0.61908
     2.85782     0.12866     0.35460     0.13128     0.61454
     2.89582     0.12228     0.36120     0.13648     0.61996
     2.93482     0.12038     0.37520     0.14394     0.63952
     2.97382     0.12600     0.40820     0.16016     0.69436
     3.01182     0.12722     0.45260     0.18432     0.76414
     3.05082     0.11046     0.46440     0.19688     0.77174
     3.08982     0.11076     0.49580     0.21780     0.82436
     3.12782     0.11170     0.51840     0.23260     0.86270
     3.16682     0.11118     0.53160     0.24080     0.88358
     3.20582     0.10028     0.51700     0.23660     0.85388
     3.24382     0.09528     0.50880     0.23380     0.83788
     3.28282     0.09244     0.49740     0.22800     0.81784
     3.32182     0.08944     0.47880     0.21740     0.78564
     3.35982     0.08640     0.45540     0.20460     0.74640
     3.39882     0.08244     0.39200     0.17308     0.64752
     3.43782     0.08122     0.38960     0.17214     0.64296
     3.47582     0.08306     0.41660     0.18692     0.68658
     3.51482     0.08414     0.44040     0.19994     0.72448
     3.55382     0.08422     0.45760     0.20940     0.75122
     3.59182     0.08290     0.46220     0.21240     0.75750
     3.63082     0.08016     0.45460     0.20880     0.74356
     3.66982     0.07434     0.43360     0.19840     0.70634
     3.70782     0.06742     0.40540     0.18422     0.65704
     3.74682     0.06172     0.37940     0.17086     0.61198
     3.78582     0.05718     0.35820     0.15976     0.57514
     3.82382     0.05538     0.34580     0.15236     0.55354
     3.86282     0.05390     0.33720     0.14788     0.53898
     3.90182     0.05252     0.33160     0.14558     0.52970
     3.93982     0.05130     0.32720     0.14400     0.52250
     3.97882     0.05036     0.32420     0.14318     0.51774
     4.01782     0.04976     0.32320     0.14324     0.51620
     4.05582     0.04954     0.32380     0.14406     0.51740
     4.09482     0.04900     0.32360     0.14408     0.51668
     4.13382     0.04900     0.32800     0.14622     0.52322
     4.17182     0.04906     0.33340     0.14898     0.53144
     4.21082     0.04894     0.33820     0.15178     0.53892
     4.24982     0.04896     0.34360     0.15502     0.54758
     4.28782     0.04916     0.35000     0.15876     0.55792
     4.32682     0.04954     0.35740     0.16310     0.57004
     4.36582     0.05092     0.37160     0.17098     0.59350
     4.40382     0.05410     0.39700     0.18440     0.63550
     4.44282     0.05830     0.42860     0.20100     0.68790
     4.48182     0.06112     0.45480     0.21560     0.73152
     4.51982     0.06266     0.47340     0.22680     0.76286
     4.55882     0.06212     0.46920     0.22520     0.75652
     4.59782     0.06192     0.45200     0.21520     0.72912
     4.63582     0.05642     0.41260     0.19416     0.66318
     4.67482     0.05738     0.41800     0.19552     0.67090
     4.71382     0.05878     0.42800     0.19910     0.68588
     4.75182     0.05964     0.43320     0.20060     0.69344
     4.79082     0.06904     0.46800     0.21620     0.75324
     4.82982     0.07124     0.45820     0.20920     0.73864
     4.86782     0.07456     0.46860     0.21240     0.75556
     4.90682     0.07132     0.44440     0.19884     0.71456
     4.94582     0.06932     0.42720     0.18928     0.68580
     4.98382     0.06672     0.40920     0.17994     0.65586
     5.02282     0.06660     0.40320     0.17728     0.64708
     5.06182     0.05964     0.37380     0.16392     0.59736
     5.09982     0.05868     0.37180     0.16240     0.59288
     5.13882     0.05862     0.37260     0.16196     0.59318
     5.17782     0.05820     0.36880     0.15948     0.58648
     5.21582     0.05760     0.36320     0.15644     0.57724
     5.25482     0.05698     0.35940     0.15448     0.57086
     5.29382     0.05638     0.35760     0.15364     0.56762
     5.33182     0.05586     0.35800     0.15406     0.56792
     5.37082     0.05528     0.35920     0.15512     0.56960
     5.40982     0.05278     0.35360     0.15288     0.55926
     5.44782     0.05214     0.35540     0.15398     0.56152
     5.48682     0.05200     0.35840     0.15538     0.56578
     5.52582     0.05168     0.36000     0.15606     0.56774
     5.56382     0.05164     0.36220     0.15690     0.57074
     5.60282     0.05232     0.36740     0.15880     0.57852
     5.64182     0.05370     0.37560     0.16178     0.59108
     5.67982     0.05574     0.38620     0.16560     0.60754
     5.71882     0.05012     0.36020     0.15600     0.56632
     5.75782     0.04634     0.33860     0.14680     0.53174
     5.79582     0.04300     0.31740     0.13758     0.49798
     5.83482     0.04010     0.29820     0.12916     0.46746
     5.87382     0.03776     0.28300     0.12244     0.44320
     5.91182     0.03594     0.27160     0.11738     0.42492
     5.95082     0.03466     0.26400     0.11398     0.41264
     5.98982     0.03382     0.26000     0.11202     0.40584
     6.02782     0.03348     0.25980     0.11168     0.40496
     6.06682     0.03332     0.26120     0.11202     0.40654
     6.10582     0.03320     0.26300     0.11256     0.40876
     6.14382     0.03310     0.26520     0.11322     0.41152
     6.18282     0.03302     0.26740     0.11398     0.41440
     6.22182     0.03300     0.26960     0.11482     0.41742
     6.25982     0.03292     0.27180     0.11568     0.42040
     6.29882     0.03264     0.27380     0.11638     0.42282
     6.33782     0.03288     0.27820     0.11826     0.42934
     6.37582     0.03354     0.28680     0.12178     0.44212
     6.41482     0.03558     0.30780     0.12986     0.47324
     6.45382     0.03964     0.34500     0.14430     0.52894
     6.49282     0.04560     0.39680     0.16436     0.60676
     6.53082     0.05212     0.44960     0.18316     0.68488
     6.56982     0.05618     0.48340     0.19464     0.73422
     6.60882     0.05918     0.50700     0.20180     0.76798
     6.64682     0.06112     0.52060     0.20440     0.78612
     6.68582     0.06198     0.52380     0.20280     0.78858
     6.72482     0.06580     0.53580     0.20140     0.80300
     6.76282     0.05176     0.44360     0.16726     0.66262
     6.80182     0.04726     0.41620     0.15608     0.61954
     6.84082     0.04334     0.39520     0.14710     0.58564
     6.87882     0.04002     0.38040     0.14022     0.56064
     6.91782     0.03730     0.37200     0.13542     0.54472
     6.95682     0.03492     0.36420     0.13116     0.53028
     6.99482     0.03252     0.34960     0.12514     0.50726
     7.03382     0.03046     0.34060     0.12076     0.49182
     7.07282     0.02870     0.33720     0.11800     0.48390
     7.11082     0.02752     0.33040     0.11418     0.47210
     7.14982     0.02614     0.31020     0.10622     0.44256
     7.18882     0.02368     0.27340     0.09364     0.39072
     7.22682     0.02004     0.21980     0.07630     0.31614
     7.26582     0.01690     0.18030     0.06398     0.26118
     7.30482     0.01619     0.17450     0.06188     0.25257
     7.34282     0.01573     0.17166     0.06064     0.24803
     7.38182     0.01528     0.16890     0.05942     0.24360
     7.42082     0.01488     0.16660     0.05838     0.23986
     7.45882     0.01443     0.16374     0.05714     0.23531
     7.49782     0.01402     0.16096     0.05594     0.23092
     7.53682     0.01355     0.15768     0.05458     0.22581
     7.57482     0.01302     0.15390     0.05302     0.21994
     7.61382     0.01243     0.14964     0.05130     0.21337
     7.65282     0.01178     0.14490     0.04940     0.20608
     7.69082     0.01109     0.13978     0.04736     0.19823
     7.72982     0.01062     0.13658     0.04600     0.19320
     7.76882     0.01015     0.13332     0.04460     0.18807
     7.80682     0.00969     0.13026     0.04322     0.18317
     7.84582     0.00923     0.12752     0.04192     0.17867
     7.88482     0.00884     0.12552     0.04088     0.17524
     7.92282     0.00846     0.12400     0.04000     0.17246
     7.96182     0.00810     0.12288     0.03924     0.17022
     8.00082     0.00770     0.12178     0.03852     0.16800
     8.03882     0.00726     0.12038     0.03770     0.16534
     8.07782     0.00672     0.11816     0.03654     0.16142
     8.11682     0.00624     0.11262     0.03456     0.15342
     8.15482     0.00590     0.10934     0.03328     0.14852
     8.19382     0.00574     0.10878     0.03284     0.14736
     8.23282     0.00556     0.10730     0.03214     0.14500
     8.27082     0.00536     0.10486     0.03116     0.14138
     8.30982     0.00514     0.10150     0.02992     0.13656
     8.34882     0.00491     0.09720     0.02842     0.13053
     8.38682     0.00466     0.09196     0.02666     0.12328
     8.42582     0.00440     0.08744     0.02526     0.11710
     8.46482     0.00414     0.08322     0.02396     0.11132
     8.50282     0.00389     0.07916     0.02272     0.10577
     8.54182     0.00366     0.07526     0.02152     0.10044
     8.58082     0.00343     0.07152     0.02038     0.09533
     8.61882     0.00322     0.06794     0.01928     0.09043
     8.65782     0.00301     0.06454     0.01822     0.08577
     8.69682     0.00281     0.06128     0.01722     0.08131
     8.73482     0.00263     0.05820     0.01626     0.07708
     8.77382     0.00245     0.05526     0.01535     0.07305
     8.81282     0.00228     0.05250     0.01448     0.06926
     8.85082     0.00212     0.04988     0.01367     0.06567
     8.88982     0.00198     0.04744     0.01290     0.06231
     8.92882     0.00184     0.04516     0.01218     0.05918
     8.96682     0.00171     0.04304     0.01150     0.05625
     9.00582     0.00159     0.04108     0.01088     0.05355
     9.04482     0.00148     0.03928     0.01030     0.05106
     9.08282     0.00138     0.03764     0.00977     0.04879
     9.12182     0.00130     0.03690     0.00944     0.04764
     9.16082     0.00123     0.03810     0.00953     0.04886
     9.19882     0.00115     0.03880     0.00952     0.04947
     9.23782     0.00107     0.03900     0.00941     0.04948
     9.27682     0.00099     0.03872     0.00920     0.04891
     9.31482     0.00090     0.03792     0.00890     0.04772
     9.35382     0.00085     0.03852     0.00883     0.04820
     9.39282     0.00081     0.03894     0.00872     0.04846
     9.43082     0.00070     0.03814     0.00842     0.04726
     9.46982     0.00057     0.03504     0.00766     0.04327
     9.50882     0.00042     0.02904     0.00631     0.03577
     9.54682     0.00027     0.02012     0.00435     0.02474
     9.58582     0.00010     0.00833     0.00179     0.01023
     9.62482     0.00000     0.00000     0.00000     0.00000
     9.66282     0.00000     0.00000     0.00000     0.00000
     9.70182     0.00000     0.00000     0.00000     0.00000
     9.74082     0.00000     0.00000     0.00000     0.00000
     9.77882     0.00000     0.00000     0.00000     0.00000
     9.81782     0.00000     0.00000     0.00000     0.00000
     9.85682     0.00000     0.00000     0.00000     0.00000
     9.89482     0.00000     0.00000     0.00000     0.00000
     9.93382     0.00000     0.00000     0.00000     0.00000
     9.97282     0.00000     0.00000     0.00000     0.00000
    10.01082     0.00000     0.00000     0.00000     0.00000
    10.04982     0.00000     0.00000     0.00000     0.00000
    10.08882     0.00000     0.00000     0.00000     0.00000
    10.12682     0.00000     0.00000     0.00000     0.00000
    10.16582     0.00000     0.00000     0.00000     0.00000
    10.20482     0.00000     0.00000     0.00000     0.00000
    10.24282     0.00000     0.00000     0.00000     0.00000
    10.28182     0.00000     0.00000     0.00000     0.00000
    10.32082     0.00000     0.00000     0.00000     0.00000
    10.35882     0.00000     0.00000     0.00000     0.00000
    10.39782     0.00000     0.00000     0.00000     0.00000
    10.43682     0.00000     0.00000     0.00000     0.00000
    10.47482     0.00000     0.00000     0.00000     0.00000
    10.51382     0.00000     0.00000     0.00000     0.00000
    10.55282     0.00000     0.00000     0.00000     0.00000
    10.59082     0.00000     0.00000     0.00000     0.00000
    10.62982     0.00000     0.00000     0.00000     0.00000
    10.66882     0.00000     0.00000     0.00000     0.00000
    10.70682     0.00000     0.00000     0.00000     0.00000
    10.74582     0.00000     0.00000     0.00000     0.00000
    10.78482     0.00000     0.00000     0.00000     0.00000
    10.82282     0.00000     0.00000     0.00000     0.00000
    10.86182     0.00000     0.00000     0.00000     0.00000
    10.90082     0.00000     0.00000     0.00000     0.00000
    10.93882     0.00000     0.00000     0.00000     0.00000
    10.97782     0.00000     0.00000     0.00000     0.00000
    11.01682     0.00000     0.00000     0.00000     0.00000
    11.05482     0.00000     0.00000     0.00000     0.00000
    11.09382     0.00000     0.00000     0.00000     0.00000
    11.13282     0.00000     0.00000     0.00000     0.00000
    11.17082     0.00000     0.00000     0.00000     0.00000
    11.20982     0.00000     0.00000     0.00000     0.00000
    11.24882     0.00000     0.00000     0.00000     0.00000
    11.28682     0.00000     0.00000     0.00000     0.00000
    11.32582     0.00000     0.00000     0.00000     0.00000
    11.36482     0.00000     0.00000     0.00000     0.00000
