# E_raw(eV)  PDOS(states/eV)  E_minus_Ef(eV)  E_minus_Evac_left(eV)  E_minus_Evac_right(eV)  E_minus_Vmid(eV)
-1.933999999999999941e+00 2.107186800000000027e+00 -1.055881589999999814e+00 -5.408442304231124709e+00 -5.659478698204060798e+00 3.473774057785404601e+00
-1.921000000000000041e+00 1.779633200000000137e+00 -1.042881589999999914e+00 -5.395442304231124808e+00 -5.646478698204060898e+00 3.486774057785404501e+00
-1.909000000000000030e+00 1.493702199999999980e+00 -1.030881589999999903e+00 -5.383442304231124353e+00 -5.634478698204061331e+00 3.498774057785404956e+00
-1.895999999999999908e+00 1.292877800000000077e+00 -1.017881590000000003e+00 -5.370442304231124453e+00 -5.621478698204061430e+00 3.511774057785404857e+00
-1.883999999999999897e+00 1.167170999999999959e+00 -1.005881589999999992e+00 -5.358442304231123998e+00 -5.609478698204060976e+00 3.523774057785404867e+00
-1.870999999999999996e+00 1.076841400000000171e+00 -9.928815899999999806e-01 -5.345442304231124098e+00 -5.596478698204061075e+00 3.536774057785404768e+00
-1.858000000000000096e+00 9.874560000000001114e-01 -9.798815900000000800e-01 -5.332442304231124197e+00 -5.583478698204061175e+00 3.549774057785404668e+00
-1.846000000000000085e+00 8.923685999999999563e-01 -9.678815900000000694e-01 -5.320442304231124631e+00 -5.571478698204060720e+00 3.561774057785404679e+00
-1.832999999999999963e+00 8.123133199999998943e-01 -9.548815899999999468e-01 -5.307442304231124730e+00 -5.558478698204060819e+00 3.574774057785404580e+00
-1.820999999999999952e+00 7.759262800000001903e-01 -9.428815899999999361e-01 -5.295442304231124275e+00 -5.546478698204061253e+00 3.586774057785405034e+00
-1.808000000000000052e+00 7.958715199999999435e-01 -9.298815900000000356e-01 -5.282442304231124375e+00 -5.533478698204061352e+00 3.599774057785404935e+00
-1.796000000000000041e+00 8.607384799999999725e-01 -9.178815900000000250e-01 -5.270442304231124808e+00 -5.521478698204060898e+00 3.611774057785404501e+00
-1.782999999999999918e+00 9.476777599999999246e-01 -9.048815899999999024e-01 -5.257442304231124908e+00 -5.508478698204060997e+00 3.624774057785404846e+00
-1.770999999999999908e+00 1.046415579999999901e+00 -8.928815899999998917e-01 -5.245442304231124453e+00 -5.496478698204061430e+00 3.636774057785404857e+00
-1.758000000000000007e+00 1.178631800000000229e+00 -8.798815899999999912e-01 -5.232442304231124552e+00 -5.483478698204061530e+00 3.649774057785404757e+00
-1.745000000000000107e+00 1.386667199999999989e+00 -8.668815900000000907e-01 -5.219442304231124652e+00 -5.470478698204061629e+00 3.662774057785404658e+00
-1.733000000000000096e+00 1.698435199999999590e+00 -8.548815900000000800e-01 -5.207442304231124197e+00 -5.458478698204061175e+00 3.674774057785404668e+00
-1.719999999999999973e+00 2.089335999999999860e+00 -8.418815899999999575e-01 -5.194442304231124297e+00 -5.445478698204061274e+00 3.687774057785405013e+00
-1.707999999999999963e+00 2.475632800000000522e+00 -8.298815899999999468e-01 -5.182442304231124730e+00 -5.433478698204060819e+00 3.699774057785404580e+00
-1.695000000000000062e+00 2.744451600000000102e+00 -8.168815900000000463e-01 -5.169442304231124830e+00 -5.420478698204060919e+00 3.712774057785404480e+00
-1.683000000000000052e+00 2.808415399999999451e+00 -8.048815900000000356e-01 -5.157442304231124375e+00 -5.408478698204061352e+00 3.724774057785404935e+00
-1.669999999999999929e+00 2.643387200000000270e+00 -7.918815899999999131e-01 -5.144442304231124474e+00 -5.395478698204060564e+00 3.737774057785404835e+00
-1.657000000000000028e+00 2.296037399999999895e+00 -7.788815900000000125e-01 -5.131442304231124574e+00 -5.382478698204060663e+00 3.750774057785404736e+00
-1.645000000000000018e+00 1.858054000000000094e+00 -7.668815900000000019e-01 -5.119442304231125007e+00 -5.370478698204061097e+00 3.762774057785404747e+00
-1.631999999999999895e+00 1.426023000000000041e+00 -7.538815899999998793e-01 -5.106442304231124218e+00 -5.357478698204061196e+00 3.775774057785405091e+00
-1.620000000000000107e+00 1.071526400000000212e+00 -7.418815900000000907e-01 -5.094442304231124652e+00 -5.345478698204061629e+00 3.787774057785404658e+00
-1.606999999999999984e+00 8.243312000000000417e-01 -7.288815899999999681e-01 -5.081442304231124751e+00 -5.332478698204060841e+00 3.800774057785404558e+00
-1.594999999999999973e+00 6.776855999999999991e-01 -7.168815899999999575e-01 -5.069442304231124297e+00 -5.320478698204061274e+00 3.812774057785405013e+00
-1.582000000000000073e+00 6.091143999999999448e-01 -7.038815900000000569e-01 -5.056442304231124396e+00 -5.307478698204061374e+00 3.825774057785404914e+00
-1.568999999999999950e+00 6.004073999999999245e-01 -6.908815899999999344e-01 -5.043442304231124496e+00 -5.294478698204061473e+00 3.838774057785404814e+00
-1.556999999999999940e+00 6.469160000000000466e-01 -6.788815899999999237e-01 -5.031442304231124041e+00 -5.282478698204061018e+00 3.850774057785404825e+00
-1.544000000000000039e+00 7.484125999999999834e-01 -6.658815900000000232e-01 -5.018442304231124140e+00 -5.269478698204061118e+00 3.863774057785404725e+00
-1.532000000000000028e+00 8.925402000000000058e-01 -6.538815900000000125e-01 -5.006442304231124574e+00 -5.257478698204060663e+00 3.875774057785404736e+00
-1.518999999999999906e+00 1.045391399999999971e+00 -6.408815899999998900e-01 -4.993442304231124673e+00 -5.244478698204060763e+00 3.888774057785404636e+00
-1.506999999999999895e+00 1.158950399999999936e+00 -6.288815899999998793e-01 -4.981442304231124218e+00 -5.232478698204061196e+00 3.900774057785405091e+00
-1.493999999999999995e+00 1.194897799999999899e+00 -6.158815899999999788e-01 -4.968442304231124318e+00 -5.219478698204061295e+00 3.913774057785404992e+00
-1.481000000000000094e+00 1.144774400000000192e+00 -6.028815900000000783e-01 -4.955442304231124417e+00 -5.206478698204061395e+00 3.926774057785404892e+00
-1.469000000000000083e+00 1.032632500000000064e+00 -5.908815900000000676e-01 -4.943442304231124851e+00 -5.194478698204060940e+00 3.938774057785404459e+00
-1.455999999999999961e+00 9.009012999999999050e-01 -5.778815899999999450e-01 -4.930442304231124950e+00 -5.181478698204061040e+00 3.951774057785404803e+00
-1.443999999999999950e+00 7.834113999999998690e-01 -5.658815899999999344e-01 -4.918442304231124496e+00 -5.169478698204061473e+00 3.963774057785404814e+00
-1.431000000000000050e+00 6.918239999999999945e-01 -5.528815900000000338e-01 -4.905442304231124595e+00 -5.156478698204061573e+00 3.976774057785404715e+00
-1.419000000000000039e+00 6.155401799999999923e-01 -5.408815900000000232e-01 -4.893442304231124140e+00 -5.144478698204061118e+00 3.988774057785404725e+00
-1.405999999999999917e+00 5.388394599999999368e-01 -5.278815899999999006e-01 -4.880442304231124240e+00 -5.131478698204061217e+00 4.001774057785405070e+00
-1.393000000000000016e+00 4.530819400000000163e-01 -5.148815900000000001e-01 -4.867442304231124339e+00 -5.118478698204061317e+00 4.014774057785404970e+00
-1.381000000000000005e+00 3.625819000000000125e-01 -5.028815899999999894e-01 -4.855442304231124773e+00 -5.106478698204060862e+00 4.026774057785404537e+00
-1.368000000000000105e+00 2.770955199999999841e-01 -4.898815900000000889e-01 -4.842442304231124872e+00 -5.093478698204060962e+00 4.039774057785404437e+00
-1.356000000000000094e+00 2.055423939999999616e-01 -4.778815900000000783e-01 -4.830442304231124417e+00 -5.081478698204061395e+00 4.051774057785404892e+00
-1.342999999999999972e+00 1.517894959999999960e-01 -4.648815899999999557e-01 -4.817442304231124517e+00 -5.068478698204060606e+00 4.064774057785404793e+00
-1.330999999999999961e+00 1.153243660000000392e-01 -4.528815899999999450e-01 -4.805442304231124950e+00 -5.056478698204061040e+00 4.076774057785405248e+00
-1.318000000000000060e+00 9.288008999999999848e-02 -4.398815900000000445e-01 -4.792442304231125050e+00 -5.043478698204061139e+00 4.089774057785405148e+00
-1.304999999999999938e+00 7.972991399999998507e-02 -4.268815899999999219e-01 -4.779442304231124261e+00 -5.030478698204061239e+00 4.102774057785405049e+00
-1.292999999999999927e+00 7.074606799999999529e-02 -4.148815899999999113e-01 -4.767442304231124695e+00 -5.018478698204060784e+00 4.114774057785404615e+00
-1.280000000000000027e+00 6.197905600000001153e-02 -4.018815900000000108e-01 -4.754442304231124794e+00 -5.005478698204060883e+00 4.127774057785404516e+00
-1.268000000000000016e+00 5.223259199999999436e-02 -3.898815900000000001e-01 -4.742442304231124339e+00 -4.993478698204061317e+00 4.139774057785404970e+00
-1.254999999999999893e+00 4.352502999999999928e-02 -3.768815899999998775e-01 -4.729442304231124439e+00 -4.980478698204061416e+00 4.152774057785404871e+00
-1.243000000000000105e+00 4.042641599999999974e-02 -3.648815900000000889e-01 -4.717442304231124872e+00 -4.968478698204060962e+00 4.164774057785404437e+00
-1.229999999999999982e+00 4.886047600000000685e-02 -3.518815899999999663e-01 -4.704442304231124083e+00 -4.955478698204061061e+00 4.177774057785404338e+00
-1.217000000000000082e+00 7.477563739999999737e-02 -3.388815900000000658e-01 -4.691442304231124183e+00 -4.942478698204061160e+00 4.190774057785404239e+00
-1.205000000000000071e+00 1.227701516000000020e-01 -3.268815900000000552e-01 -4.679442304231124616e+00 -4.930478698204060706e+00 4.202774057785404693e+00
-1.191999999999999948e+00 1.939370631999999817e-01 -3.138815899999999326e-01 -4.666442304231124716e+00 -4.917478698204060805e+00 4.215774057785404594e+00
-1.179999999999999938e+00 2.836726409399999982e-01 -3.018815899999999219e-01 -4.654442304231124261e+00 -4.905478698204061239e+00 4.227774057785405049e+00
-1.167000000000000037e+00 3.807450788800000319e-01 -2.888815900000000214e-01 -4.641442304231124361e+00 -4.892478698204061338e+00 4.240774057785404949e+00
-1.155000000000000027e+00 4.684540592259999192e-01 -2.768815900000000108e-01 -4.629442304231124794e+00 -4.880478698204060883e+00 4.252774057785404516e+00
-1.141999999999999904e+00 5.302225538080000966e-01 -2.638815899999998882e-01 -4.616442304231124893e+00 -4.867478698204060983e+00 4.265774057785405304e+00
-1.129000000000000004e+00 5.541549882980000286e-01 -2.508815899999999877e-01 -4.603442304231124993e+00 -4.854478698204061082e+00 4.278774057785405205e+00
-1.116999999999999993e+00 5.358947419276001156e-01 -2.388815899999999770e-01 -4.591442304231124538e+00 -4.842478698204061516e+00 4.290774057785404771e+00
-1.104000000000000092e+00 4.806902634568001043e-01 -2.258815900000000765e-01 -4.578442304231124638e+00 -4.829478698204061615e+00 4.303774057785404672e+00
-1.092000000000000082e+00 3.994401536419999177e-01 -2.138815900000000658e-01 -4.566442304231124183e+00 -4.817478698204061160e+00 4.315774057785404239e+00
-1.078999999999999959e+00 3.061279090899999833e-01 -2.008815899999999433e-01 -4.553442304231124282e+00 -4.804478698204061260e+00 4.328774057785405027e+00
-1.066999999999999948e+00 2.151268759835399946e-01 -1.888815899999999326e-01 -4.541442304231124716e+00 -4.792478698204060805e+00 4.340774057785404594e+00
-1.054000000000000048e+00 1.375794486980999876e-01 -1.758815900000000321e-01 -4.528442304231124815e+00 -4.779478698204060905e+00 4.353774057785404494e+00
-1.042000000000000037e+00 7.950102823445999445e-02 -1.638815900000000214e-01 -4.516442304231124361e+00 -4.767478698204061338e+00 4.365774057785404949e+00
-1.028999999999999915e+00 4.127961468868000111e-02 -1.508815899999998988e-01 -4.503442304231124460e+00 -4.754478698204060549e+00 4.378774057785404850e+00
-1.016000000000000014e+00 1.914382682193199736e-02 -1.378815899999999983e-01 -4.490442304231124560e+00 -4.741478698204060649e+00 4.391774057785404750e+00
-1.004000000000000004e+00 7.905742819983999428e-03 -1.258815899999999877e-01 -4.478442304231124993e+00 -4.729478698204061082e+00 4.403774057785405205e+00
-9.909999999999999920e-01 2.898123034476999659e-03 -1.128815899999999761e-01 -4.465442304231124204e+00 -4.716478698204061182e+00 4.416774057785405105e+00
-9.789999999999999813e-01 9.414123362217999454e-04 -1.008815899999999655e-01 -4.453442304231124638e+00 -4.704478698204060727e+00 4.428774057785404672e+00
-9.659999999999999698e-01 2.706036966823399757e-04 -8.788158999999995391e-02 -4.440442304231124737e+00 -4.691478698204060827e+00 4.441774057785404572e+00
-9.539999999999999591e-01 6.876962457575999904e-05 -7.588158999999994325e-02 -4.428442304231124282e+00 -4.679478698204061260e+00 4.453774057785405027e+00
-9.409999999999999476e-01 1.544130551859999894e-05 -6.288158999999993171e-02 -4.415442304231124382e+00 -4.666478698204061359e+00 4.466774057785404928e+00
-9.280000000000000471e-01 3.061683094270399735e-06 -4.988159000000003118e-02 -4.402442304231124481e+00 -4.653478698204061459e+00 4.479774057785404828e+00
-9.160000000000000364e-01 5.358121915539001346e-07 -3.788159000000002052e-02 -4.390442304231124915e+00 -4.641478698204061004e+00 4.491774057785404395e+00
-9.030000000000000249e-01 8.278982959322000498e-08 -2.488159000000000898e-02 -4.377442304231124126e+00 -4.628478698204061104e+00 4.504774057785404295e+00
-8.910000000000000142e-01 1.128746403538400010e-08 -1.288158999999999832e-02 -4.365442304231124560e+00 -4.616478698204060649e+00 4.516774057785404750e+00
-8.780000000000000027e-01 1.358158485334400134e-09 1.184100000000132269e-04 -4.352442304231124659e+00 -4.603478698204060748e+00 4.529774057785404651e+00
-8.659999999999999920e-01 1.441636515386600057e-10 1.211841000000002389e-02 -4.340442304231124204e+00 -4.591478698204061182e+00 4.541774057785405105e+00
-8.529999999999999805e-01 1.350136366555999981e-11 2.511841000000003543e-02 -4.327442304231124304e+00 -4.578478698204061281e+00 4.554774057785405006e+00
-8.399999999999999689e-01 1.134846217535999960e-12 3.811841000000004698e-02 -4.314442304231124403e+00 -4.565478698204061381e+00 4.567774057785404906e+00
-8.279999999999999583e-01 3.738178921999999607e-13 5.011841000000005764e-02 -4.302442304231124837e+00 -4.553478698204060926e+00 4.579774057785404473e+00
-8.149999999999999467e-01 3.865156571399999411e-12 6.311841000000006918e-02 -4.289442304231124936e+00 -4.540478698204061025e+00 4.592774057785405262e+00
-8.030000000000000471e-01 4.492047689000000585e-11 7.511840999999996882e-02 -4.277442304231124481e+00 -4.528478698204061459e+00 4.604774057785404828e+00
-7.900000000000000355e-01 4.614380403546499825e-10 8.811840999999998036e-02 -4.264442304231124581e+00 -4.515478698204061558e+00 4.617774057785404729e+00
-7.780000000000000249e-01 4.180914178001179880e-09 1.001184099999999910e-01 -4.252442304231124126e+00 -4.503478698204061104e+00 4.629774057785404295e+00
-7.650000000000000133e-01 3.340847741297260117e-08 1.131184100000000026e-01 -4.239442304231124226e+00 -4.490478698204061203e+00 4.642774057785405084e+00
-7.520000000000000018e-01 2.356032828278139940e-07 1.261184100000000141e-01 -4.226442304231124325e+00 -4.477478698204061303e+00 4.655774057785404985e+00
-7.399999999999999911e-01 1.465780564805080062e-06 1.381184100000000248e-01 -4.214442304231124758e+00 -4.465478698204060848e+00 4.667774057785404551e+00
-7.269999999999999796e-01 8.046394206040200289e-06 1.511184100000000363e-01 -4.201442304231124858e+00 -4.452478698204060947e+00 4.680774057785404452e+00
-7.149999999999999689e-01 3.896600044673779984e-05 1.631184100000000470e-01 -4.189442304231124403e+00 -4.440478698204061381e+00 4.692774057785404906e+00
-7.019999999999999574e-01 1.665145280894500296e-04 1.761184100000000585e-01 -4.176442304231124503e+00 -4.427478698204060592e+00 4.705774057785404807e+00
-6.899999999999999467e-01 6.277385380024060524e-04 1.881184100000000692e-01 -4.164442304231124936e+00 -4.415478698204061025e+00 4.717774057785405262e+00
-6.770000000000000462e-01 2.088775567581619905e-03 2.011184099999999697e-01 -4.151442304231125036e+00 -4.402478698204061125e+00 4.730774057785405162e+00
-6.640000000000000346e-01 6.133403698052639075e-03 2.141184099999999813e-01 -4.138442304231124247e+00 -4.389478698204061224e+00 4.743774057785405063e+00
-6.520000000000000240e-01 1.589211909935579758e-02 2.261184099999999919e-01 -4.126442304231124680e+00 -4.377478698204060770e+00 4.755774057785404629e+00
-6.390000000000000124e-01 3.635627286974259936e-02 2.391184100000000035e-01 -4.113442304231124780e+00 -4.364478698204060869e+00 4.768774057785404530e+00
-6.270000000000000018e-01 7.344985904159639922e-02 2.511184100000000141e-01 -4.101442304231124325e+00 -4.352478698204061303e+00 4.780774057785404985e+00
-6.139999999999999902e-01 1.312680222158519872e-01 2.641184100000000257e-01 -4.088442304231124425e+00 -4.339478698204061402e+00 4.793774057785404885e+00
-6.019999999999999796e-01 2.079551626022879685e-01 2.761184100000000363e-01 -4.076442304231124858e+00 -4.327478698204060947e+00 4.805774057785404452e+00
-5.889999999999999680e-01 2.937285352237400393e-01 2.891184100000000479e-01 -4.063442304231124069e+00 -4.314478698204061047e+00 4.818774057785404352e+00
-5.759999999999999565e-01 3.735500984731680574e-01 3.021184100000000594e-01 -4.050442304231124169e+00 -4.301478698204061146e+00 4.831774057785405141e+00
-5.639999999999999458e-01 4.367057710786600433e-01 3.141184100000000701e-01 -4.038442304231124602e+00 -4.289478698204060692e+00 4.843774057785404707e+00
-5.510000000000000453e-01 4.856087460381599552e-01 3.271184099999999706e-01 -4.025442304231124702e+00 -4.276478698204060791e+00 4.856774057785404608e+00
-5.390000000000000346e-01 5.358693010544399726e-01 3.391184099999999813e-01 -4.013442304231124247e+00 -4.264478698204061224e+00 4.868774057785405063e+00
-5.260000000000000231e-01 6.053224019422999147e-01 3.521184099999999928e-01 -4.000442304231124346e+00 -4.251478698204061324e+00 4.881774057785404963e+00
-5.140000000000000124e-01 6.984255289773201314e-01 3.641184100000000035e-01 -3.988442304231124780e+00 -4.239478698204060869e+00 4.893774057785404530e+00
-5.010000000000000009e-01 7.974920774667599854e-01 3.771184100000000150e-01 -3.975442304231124435e+00 -4.226478698204060969e+00 4.906774057785404430e+00
-4.879999999999999893e-01 8.718239997059999968e-01 3.901184100000000265e-01 -3.962442304231124535e+00 -4.213478698204061068e+00 4.919774057785405219e+00
-4.759999999999999787e-01 8.960142294411999053e-01 4.021184100000000372e-01 -3.950442304231124524e+00 -4.201478698204061502e+00 4.931774057785404786e+00
-4.630000000000000226e-01 8.621232246291998802e-01 4.151184099999999932e-01 -3.937442304231124623e+00 -4.188478698204060713e+00 4.944774057785404686e+00
-4.510000000000000120e-01 7.803771872715998814e-01 4.271184100000000039e-01 -3.925442304231124613e+00 -4.176478698204061146e+00 4.956774057785405141e+00
-4.380000000000000004e-01 6.675181808768598790e-01 4.401184100000000154e-01 -3.912442304231124712e+00 -4.163478698204061246e+00 4.969774057785405041e+00
-4.259999999999999898e-01 5.394780089066000262e-01 4.521184100000000261e-01 -3.900442304231124702e+00 -4.151478698204060791e+00 4.981774057785404608e+00
-4.129999999999999782e-01 4.087076545568599784e-01 4.651184100000000377e-01 -3.887442304231124357e+00 -4.138478698204060890e+00 4.994774057785404509e+00
-4.010000000000000231e-01 2.868029412669799716e-01 4.771184099999999928e-01 -3.875442304231124346e+00 -4.126478698204061324e+00 5.006774057785404963e+00
-3.880000000000000115e-01 1.838137324974999931e-01 4.901184100000000043e-01 -3.862442304231124446e+00 -4.113478698204061423e+00 5.019774057785404864e+00
-3.750000000000000000e-01 1.064825105555400053e-01 5.031184100000000159e-01 -3.849442304231124545e+00 -4.100478698204060635e+00 5.032774057785404764e+00
-3.629999999999999893e-01 5.535745990866799970e-02 5.151184100000000265e-01 -3.837442304231124535e+00 -4.088478698204061068e+00 5.044774057785405219e+00
-3.499999999999999778e-01 2.605643938990399866e-02 5.281184100000000381e-01 -3.824442304231124634e+00 -4.075478698204061168e+00 5.057774057785405120e+00
-3.380000000000000226e-01 1.223712910956200120e-02 5.401184100000000488e-01 -3.812442304231124623e+00 -4.063478698204060713e+00 5.069774057785404686e+00
-3.250000000000000111e-01 8.924713347874198982e-03 5.531184099999999493e-01 -3.799442304231124723e+00 -4.050478698204060812e+00 5.082774057785404587e+00
-3.130000000000000004e-01 1.428301898838640199e-02 5.651184099999999599e-01 -3.787442304231124712e+00 -4.038478698204061246e+00 5.094774057785405041e+00
-2.999999999999999889e-01 2.974730552992399524e-02 5.781184100000000825e-01 -3.774442304231124368e+00 -4.025478698204061345e+00 5.107774057785404942e+00
-2.869999999999999774e-01 5.843919286481399911e-02 5.911184099999999830e-01 -3.761442304231124467e+00 -4.012478698204061445e+00 5.120774057785404842e+00
-2.750000000000000222e-01 1.022765049948939908e-01 6.031184099999999937e-01 -3.749442304231124456e+00 -4.000478698204060990e+00 5.132774057785404409e+00
-2.620000000000000107e-01 1.582173278246999937e-01 6.161184100000000052e-01 -3.736442304231124556e+00 -3.987478698204061089e+00 5.145774057785404310e+00
-2.500000000000000000e-01 2.162707115662399759e-01 6.281184100000000159e-01 -3.724442304231124545e+00 -3.975478698204061079e+00 5.157774057785404764e+00
-2.369999999999999885e-01 2.618548802806239806e-01 6.411184100000000274e-01 -3.711442304231124645e+00 -3.962478698204061178e+00 5.170774057785404665e+00
-2.250000000000000056e-01 2.827196417471399825e-01 6.531184100000000381e-01 -3.699442304231124634e+00 -3.950478698204061168e+00 5.182774057785405120e+00
-2.119999999999999940e-01 2.770846431649600650e-01 6.661184100000000496e-01 -3.686442304231124734e+00 -3.937478698204061267e+00 5.195774057785405020e+00
-1.990000000000000102e-01 2.574587719614599979e-01 6.791184100000000612e-01 -3.673442304231124389e+00 -3.924478698204060922e+00 5.208774057785404921e+00
-1.869999999999999996e-01 2.464422494733999880e-01 6.911184100000000718e-01 -3.661442304231124378e+00 -3.912478698204060912e+00 5.220774057785404487e+00
-1.739999999999999880e-01 2.657892800845999548e-01 7.041184099999999724e-01 -3.648442304231124478e+00 -3.899478698204061011e+00 5.233774057785404388e+00
-1.620000000000000051e-01 3.246635564660000361e-01 7.161184099999999830e-01 -3.636442304231124467e+00 -3.887478698204061001e+00 5.245774057785404842e+00
-1.489999999999999936e-01 4.132104500600000119e-01 7.291184099999999946e-01 -3.623442304231124567e+00 -3.874478698204061100e+00 5.258774057785404743e+00
-1.370000000000000107e-01 5.069642062799999405e-01 7.411184100000000052e-01 -3.611442304231124556e+00 -3.862478698204061089e+00 5.270774057785404310e+00
-1.239999999999999991e-01 5.815404669999999498e-01 7.541184100000000168e-01 -3.598442304231124655e+00 -3.849478698204061189e+00 5.283774057785405098e+00
-1.110000000000000014e-01 6.287048995999999779e-01 7.671184100000000283e-01 -3.585442304231124755e+00 -3.836478698204061288e+00 5.296774057785404999e+00
-9.900000000000000466e-02 6.639565840000000163e-01 7.791184100000000390e-01 -3.573442304231124744e+00 -3.824478698204061278e+00 5.308774057785404565e+00
-8.599999999999999312e-02 7.185436620000000829e-01 7.921184100000000505e-01 -3.560442304231124400e+00 -3.811478698204060933e+00 5.321774057785404466e+00
-7.399999999999999634e-02 8.195342520000000741e-01 8.041184100000000612e-01 -3.548442304231124389e+00 -3.799478698204060922e+00 5.333774057785404921e+00
-6.099999999999999867e-02 9.729201800000000233e-01 8.171184099999999617e-01 -3.535442304231124488e+00 -3.786478698204061022e+00 5.346774057785404821e+00
-4.900000000000000189e-02 1.158319360000000131e+00 8.291184099999999724e-01 -3.523442304231124478e+00 -3.774478698204061011e+00 5.358774057785404388e+00
-3.599999999999999728e-02 1.339491099999999824e+00 8.421184099999999839e-01 -3.510442304231124577e+00 -3.761478698204061111e+00 5.371774057785405176e+00
-2.299999999999999961e-02 1.480445599999999917e+00 8.551184099999999955e-01 -3.497442304231124677e+00 -3.748478698204061210e+00 5.384774057785405077e+00
-1.099999999999999936e-02 1.562695400000000179e+00 8.671184100000000061e-01 -3.485442304231124666e+00 -3.736478698204061200e+00 5.396774057785404644e+00
2.000000000000000042e-03 1.594580800000000353e+00 8.801184100000000177e-01 -3.472442304231124766e+00 -3.723478698204061299e+00 5.409774057785404544e+00
1.400000000000000029e-02 1.608279000000000236e+00 8.921184100000000283e-01 -3.460442304231124755e+00 -3.711478698204061288e+00 5.421774057785404999e+00
2.699999999999999969e-02 1.639735600000000071e+00 9.051184100000000399e-01 -3.447442304231124410e+00 -3.698478698204060944e+00 5.434774057785404899e+00
3.899999999999999994e-02 1.705360399999999554e+00 9.171184100000000505e-01 -3.435442304231124400e+00 -3.686478698204060933e+00 5.446774057785404466e+00
5.199999999999999761e-02 1.793273999999999813e+00 9.301184100000000621e-01 -3.422442304231124499e+00 -3.673478698204061033e+00 5.459774057785404366e+00
6.500000000000000222e-02 1.879391200000000151e+00 9.431184100000000736e-01 -3.409442304231124599e+00 -3.660478698204061132e+00 5.472774057785405155e+00
7.699999999999999900e-02 1.949610999999999983e+00 9.551184099999999733e-01 -3.397442304231124588e+00 -3.648478698204061121e+00 5.484774057785404722e+00
8.999999999999999667e-02 2.010066600000000037e+00 9.681184099999999848e-01 -3.384442304231124687e+00 -3.635478698204061221e+00 5.497774057785404622e+00
1.019999999999999934e-01 2.073155999999999999e+00 9.801184099999999955e-01 -3.372442304231124677e+00 -3.623478698204061210e+00 5.509774057785405077e+00
1.150000000000000050e-01 2.142150599999999905e+00 9.931184100000000070e-01 -3.359442304231124332e+00 -3.610478698204060866e+00 5.522774057785404977e+00
1.270000000000000018e-01 2.210940400000000139e+00 1.005118410000000129e+00 -3.347442304231124766e+00 -3.598478698204060855e+00 5.534774057785404544e+00
1.400000000000000133e-01 2.275435199999999547e+00 1.018118410000000029e+00 -3.334442304231124421e+00 -3.585478698204060954e+00 5.547774057785404445e+00
1.529999999999999971e-01 2.336892800000000658e+00 1.031118409999999930e+00 -3.321442304231124520e+00 -3.572478698204061054e+00 5.560774057785404345e+00
1.650000000000000078e-01 2.393328600000000694e+00 1.043118409999999940e+00 -3.309442304231124510e+00 -3.560478698204061043e+00 5.572774057785404800e+00
1.779999999999999916e-01 2.430669799999999992e+00 1.056118410000000063e+00 -3.296442304231124609e+00 -3.547478698204061143e+00 5.585774057785404700e+00
1.900000000000000022e-01 2.431940879999999972e+00 1.068118410000000074e+00 -3.284442304231124599e+00 -3.535478698204061132e+00 5.597774057785405155e+00
2.030000000000000138e-01 2.391780660000000225e+00 1.081118409999999974e+00 -3.271442304231124698e+00 -3.522478698204061232e+00 5.610774057785405056e+00
2.149999999999999967e-01 2.325127400000000399e+00 1.093118409999999985e+00 -3.259442304231124687e+00 -3.510478698204061221e+00 5.622774057785404622e+00
2.280000000000000082e-01 2.251412499999999817e+00 1.106118410000000107e+00 -3.246442304231124343e+00 -3.497478698204060876e+00 5.635774057785404523e+00
2.409999999999999920e-01 2.172385199999999905e+00 1.119118410000000008e+00 -3.233442304231124442e+00 -3.484478698204060976e+00 5.648774057785404423e+00
2.530000000000000027e-01 2.068644000000000371e+00 1.131118410000000019e+00 -3.221442304231124432e+00 -3.472478698204060965e+00 5.660774057785404878e+00
2.660000000000000142e-01 1.921657599999999855e+00 1.144118409999999919e+00 -3.208442304231124531e+00 -3.459478698204061065e+00 5.673774057785404779e+00
2.780000000000000249e-01 1.734838799999999903e+00 1.156118409999999930e+00 -3.196442304231124520e+00 -3.447478698204061054e+00 5.685774057785405233e+00
2.909999999999999809e-01 1.537627399999999867e+00 1.169118410000000052e+00 -3.183442304231124620e+00 -3.434478698204061153e+00 5.698774057785405134e+00
3.029999999999999916e-01 1.360777539999999952e+00 1.181118410000000063e+00 -3.171442304231124609e+00 -3.422478698204061143e+00 5.710774057785404700e+00
3.160000000000000031e-01 1.213012700000000166e+00 1.194118409999999963e+00 -3.158442304231124709e+00 -3.409478698204061242e+00 5.723774057785404601e+00
3.280000000000000138e-01 1.076687479999999919e+00 1.206118409999999974e+00 -3.146442304231124698e+00 -3.397478698204061232e+00 5.735774057785405056e+00
3.410000000000000253e-01 9.271750400000000614e-01 1.219118410000000097e+00 -3.133442304231124353e+00 -3.384478698204060887e+00 5.748774057785404956e+00
3.539999999999999813e-01 7.555216000000001264e-01 1.232118409999999997e+00 -3.120442304231124453e+00 -3.371478698204060986e+00 5.761774057785404857e+00
3.659999999999999920e-01 5.750802000000000413e-01 1.244118410000000008e+00 -3.108442304231124442e+00 -3.359478698204060976e+00 5.773774057785404423e+00
