    # Energy          Ge           H
    -9.36388     4.61725     0.06446
    -9.35088     3.49408     0.04580
    -9.33888     2.34737     0.02876
    -9.32588     1.39954     0.01594
    -9.31388     0.74063     0.00780
    -9.30088     0.34777     0.00337
    -9.28888     0.14499     0.00128
    -9.27588     0.05401     0.00043
    -9.26288     0.01929     0.00013
    -9.25088     0.01083     0.00003
    -9.23788     0.01802     0.00001
    -9.22588     0.04331     0.00000
    -9.21288     0.09774     0.00000
    -9.20088     0.19580     0.00000
    -9.18788     0.34628     0.00000
    -9.17488     0.54052     0.00000
    -9.16288     0.74434     0.00000
    -9.14988     0.90469     0.00000
    -9.13788     0.97012     0.00000
    -9.12488     0.91807     0.00000
    -9.11288     0.76677     0.00000
    -9.09988     0.56490     0.00000
    -9.08688     0.36745     0.00000
    -9.07488     0.21085     0.00000
    -9.06188     0.10678     0.00000
    -9.04988     0.04776     0.00000
    -9.03688     0.01906     0.00002
    -9.02488     0.00758     0.00008
    -9.01188     0.00586     0.00031
    -8.99888     0.01321     0.00100
    -8.98688     0.03706     0.00289
    -8.97388     0.09561     0.00739
    -8.96188     0.22026     0.01672
    -8.94888     0.45340     0.03347
    -8.93688     0.83804     0.05947
    -8.92388     1.39974     0.09400
    -8.91088     2.12713     0.13266
    -8.89888     2.96178     0.16806
    -8.88588     3.79921     0.19246
    -8.87388     4.50438     0.20119
    -8.86088     4.94638     0.19486
    -8.84888     5.05139     0.17946
    -8.83588     4.86224     0.16485
    -8.82288     4.55484     0.16244
    -8.81088     4.38876     0.18228
    -8.79788     4.58578     0.23004
    -8.78588     5.22217     0.30463
    -8.77288     6.19632     0.39831
    -8.76088     7.28187     0.49861
    -8.74788     8.23063     0.59060
    -8.73488     8.84989     0.65819
    -8.72288     9.03803     0.68574
    -8.70988     8.79170     0.66185
    -8.69788     8.20521     0.58635
    -8.68488     7.45540     0.47357
    -8.67288     6.75324     0.34904
    -8.65988     6.27341     0.23990
    -8.64688     6.10064     0.16499
    -8.63488     6.21949     0.13053
    -8.62188     6.54477     0.13172
    -8.60988     6.97114     0.15732
    -8.59688     7.41161     0.19480
    -8.58488     7.82104     0.23363
    -8.57188     8.18563     0.26730
    -8.55988     8.50345     0.29395
    -8.54688     8.76161     0.31473
    -8.53388     8.93311     0.33188
    -8.52188     9.00198     0.34839
    -8.50888     8.99260     0.36891
    -8.49688     8.96845     0.40022
    -8.48388     8.99780     0.44801
    -8.47188     9.10304     0.51090
    -8.45888     9.25044     0.57688
    -8.44588     9.38648     0.62681
    -8.43388     9.48757     0.64514
    -8.42088     9.56791     0.62930
    -8.40888     9.63944     0.59091
    -8.39588     9.66196     0.54700
    -8.38388     9.56371     0.50998
    -8.37088     9.31471     0.48276
    -8.35788     8.99969     0.46178
    -8.34588     8.79021     0.44245
    -8.33288     8.82486     0.42160
    -8.32088     9.09422     0.39751
    -8.30788     9.42247     0.36907
    -8.29588     9.55874     0.33615
    -8.28288     9.30308     0.29986
    -8.26988     8.59259     0.26206
    -8.25788     7.52014     0.22482
    -8.24488     6.29617     0.19092
    -8.23288     5.18014     0.16406
    -8.21988     4.39069     0.14874
    -8.20788     4.04252     0.14840
    -8.19488     4.12946     0.16398
    -8.18188     4.56685     0.19322
    -8.16988     5.25159     0.23133
    -8.15688     6.10922     0.27197
    -8.14488     7.10564     0.30842
    -8.13188     8.23528     0.33556
    -8.11988     9.49414     0.35110
    -8.10688    10.82557     0.35613
    -8.09388    12.07157     0.35307
    -8.08188    12.96601     0.34308
    -8.06888    13.22330     0.32503
    -8.05688    12.68962     0.29800
    -8.04388    11.45478     0.26475
    -8.03188     9.83768     0.23216
    -8.01888     8.24935     0.20808
    -8.00588     7.02062     0.19663
    -7.99388     6.30597     0.19556
    -7.98088     6.08525     0.19835
    -7.96888     6.22082     0.19772
    -7.95588     6.51687     0.18904
    -7.94388     6.75310     0.17119
    -7.93088     6.71999     0.14570
    -7.91888     6.28004     0.11586
    -7.90588     5.43952     0.08564
    -7.89288     4.36487     0.05913
    -7.88088     3.32695     0.03953
    -7.86788     2.59239     0.02863
    -7.85588     2.32381     0.02679
    -7.84288     2.54422     0.03351
    -7.83088     3.16995     0.04807
    -7.81788     4.08080     0.06982
    -7.80488     5.19048     0.09778
    -7.79288     6.46860     0.12991
    -7.77988     7.90313     0.16215
    -7.76788     9.44083     0.18920
    -7.75488    10.94066     0.20590
    -7.74288    12.18161     0.20929
    -7.72988    12.91594     0.19960
    -7.71688    12.94167     0.17969
    -7.70488    12.17980     0.15332
    -7.69188    10.71369     0.12429
    -7.67988     8.77898     0.09600
    -7.66688     6.71079     0.07161
    -7.65488     4.86286     0.05467
    -7.64188     3.54920     0.04933
    -7.62888     3.00272     0.06033
    -7.61688     3.35622     0.09199
    -7.60388     4.60045     0.14590
    -7.59188     6.53923     0.21837
    -7.57888     8.77239     0.29914
    -7.56688    10.77678     0.37312
    -7.55388    12.06906     0.42495
    -7.54088    12.38681     0.44441
    -7.52888    11.77310     0.42998
    -7.51588    10.53320     0.39026
    -7.50388     9.09382     0.34298
    -7.49088     7.87292     0.31154
    -7.47888     7.18998     0.31858
    -7.46588     7.21611     0.37713
    -7.45288     7.92864     0.48223
    -7.44088     9.08165     0.60794
    -7.42788    10.24766     0.71415
    -7.41588    10.94811     0.76265
    -7.40288    10.85153     0.73466
    -7.39088     9.91854     0.63915
    -7.37788     8.40409     0.50682
    -7.36488     6.70570     0.37369
    -7.35288     5.16992     0.26474
    -7.33988     3.96212     0.18783
    -7.32788     3.07622     0.13744
    -7.31488     2.42940     0.10372
    -7.30288     1.96256     0.07943
    -7.28988     1.67305     0.06224
    -7.27688     1.58671     0.05308
    -7.26488     1.71176     0.05360
    -7.25188     2.01990     0.06460
    -7.23988     2.45839     0.08565
    -7.22688     2.97740     0.11508
    -7.21488     3.54921     0.15005
    -7.20188     4.16947     0.18698
    -7.18988     4.83494     0.22208
    -7.17688     5.50543     0.25171
    -7.16388     6.06663     0.27174
    -7.15188     6.34358     0.27740
    -7.13888     6.17104     0.26455
    -7.12688     5.49439     0.23259
    -7.11388     4.42715     0.18617
    -7.10188     3.20488     0.13456
    -7.08888     2.08388     0.08767
    -7.07588     1.24296     0.05273
    -7.06388     0.75705     0.03328
    -7.05088     0.63917     0.03138
    -7.03888     0.90152     0.05110
    -7.02588     1.59022     0.10149
    -7.01388     2.76647     0.19696
    -7.00088     4.44209     0.35348
    -6.98788     6.49690     0.58110
    -6.97588     8.64219     0.87468
    -6.96288    10.45854     1.21001
    -6.95088    11.53883     1.54773
    -6.93788    11.65161     1.84736
    -6.92588    10.83951     2.07892
    -6.91288     9.38790     2.22715
    -6.89988     7.67658     2.28541
    -6.88788     6.02881     2.25090
    -6.87488     4.62432     2.12002
    -6.86288     3.50230     1.89659
    -6.84988     2.62323     1.59731
    -6.83788     1.93587     1.25580
    -6.82488     1.41768     0.91451
    -6.81188     1.08716     0.61563
    -6.79988     0.99213     0.38714
    -6.78688     1.18728     0.23948
    -6.77488     1.70206     0.16733
    -6.76188     2.51078     0.15617
    -6.74988     3.51689     0.18813
    -6.73688     4.56896     0.24511
    -6.72388     5.50508     0.30990
    -6.71188     6.20059     0.36701
    -6.69888     6.59416     0.40454
    -6.68688     6.67423     0.41650
    -6.67388     6.46944     0.40484
    -6.66188     6.04746     0.37926
    -6.64888     5.52171     0.35436
    -6.63588     5.03683     0.34378
    -6.62388     4.70269     0.35295
    -6.61088     4.53045     0.37515
    -6.59888     4.42022     0.39376
    -6.58588     4.22676     0.39217
    -6.57388     3.87057     0.36545
    -6.56088     3.42169     0.32664
    -6.54788     3.10079     0.30412
    -6.53588     3.18791     0.33026
    -6.52288     3.88321     0.42765
    -6.51088     5.17754     0.59877
    -6.49788     6.80582     0.82669
    -6.48588     8.32763     1.08768
    -6.47288     9.32223     1.37110
    -6.46088     9.57714     1.68154
    -6.44788     9.15792     2.02453
    -6.43488     8.30367     2.36766
    -6.42288     7.26018     2.62920
    -6.40988     6.18362     2.70732
    -6.39788     5.15928     2.53917
    -6.38488     4.26725     2.15034
    -6.37288     3.60298     1.64328
    -6.35988     3.22919     1.14593
    -6.34688     3.13484     0.75075
    -6.33488     3.23810     0.49055
    -6.32188     3.43548     0.35099
    -6.30988     3.65194     0.30014
    -6.29688     3.85920     0.31252
    -6.28488     4.06883     0.37695
    -6.27188     4.30336     0.49152
    -6.25888     4.56341     0.65061
    -6.24688     4.79774     0.83232
    -6.23388     4.90102     0.99443
    -6.22188     4.75470     1.08747
    -6.20888     4.29622     1.07496
    -6.19688     3.56239     0.95360
    -6.18388     2.68427     0.75604
    -6.17088     1.82697     0.53469
    -6.15888     1.12125     0.33694
    -6.14588     0.62870     0.18948
    -6.13388     0.35194     0.09660
    -6.12088     0.27329     0.04879
    -6.10888     0.39364     0.03370
    -6.09588     0.74762     0.04257
    -6.08288     1.38168     0.07098
    -6.07088     2.29774     0.11549
    -6.05788     3.39359     0.16946
    -6.04588     4.44564     0.22133
    -6.03288     5.18238     0.25804
    -6.02088     5.41812     0.27154
    -6.00788     5.17382     0.26439
    -5.99488     4.68633     0.24971
    -5.98288     4.27890     0.24408
    -5.96988     4.17861     0.25783
    -5.95788     4.39985     0.29003
    -5.94488     4.77035     0.33111
    -5.93288     5.06831     0.37163
    -5.91988     5.17133     0.40895
    -5.90688     5.10144     0.44604
    -5.89488     4.95516     0.48351
    -5.88188     4.80003     0.51308
    -5.86988     4.63152     0.52026
    -5.85688     4.41575     0.49516
    -5.84488     4.15463     0.44218
    -5.83188     3.89958     0.37937
    -5.81988     3.70822     0.32836
    -5.80688     3.59865     0.30203
    -5.79388     3.54259     0.29878
    -5.78188     3.49250     0.30583
    -5.76888     3.41278     0.30780
    -5.75688     3.28637     0.29465
    -5.74388     3.10352     0.26523
    -5.73188     2.85796     0.22555
    -5.71888     2.55899     0.18500
    -5.70588     2.25425     0.15313
    -5.69388     2.02854     0.13795
    -5.68088     1.96714     0.14378
    -5.66888     2.09504     0.16886
    -5.65588     2.34105     0.20417
    -5.64388     2.55857     0.23583
    -5.63088     2.59997     0.25208
    -5.61788     2.40012     0.25107
    -5.60588     2.00996     0.24508
    -5.59288     1.56344     0.25621
    -5.58088     1.20090     0.30527
    -5.56788     1.00164     0.39836
    -5.55588     0.95825     0.51876
    -5.54288     0.99894     0.63067
    -5.52988     1.03712     0.69638
    -5.51788     1.02175     0.69922
    -5.50488     0.96465     0.65805
    -5.49288     0.93071     0.62226
    -5.47988     0.99999     0.64784
    -5.46788     1.21480     0.76515
    -5.45488     1.54381     0.95657
    -5.44188     1.88337     1.15787
    -5.42988     2.10332     1.28602
    -5.41688     2.11364     1.28081
    -5.40488     1.91888     1.13763
    -5.39188     1.62021     0.90562
    -5.37988     1.36560     0.66079
    -5.36688     1.28082     0.46804
    -5.35388     1.42111     0.35635
    -5.34188     1.76970     0.31958
    -5.32888     2.27589     0.33311
    -5.31688     2.90903     0.37427
    -5.30388     3.68963     0.43591
    -5.29188     4.66986     0.52680
    -5.27888     5.85901     0.65963
    -5.26588     7.14560     0.83342
    -5.25388     8.27010     1.01931
    -5.24088     8.89342     1.16641
    -5.22888     8.75177     1.21821
    -5.21588     7.80032     1.14695
    -5.20388     6.25560     0.96556
    -5.19088     4.49775     0.72362
    -5.17788     2.90470     0.48268
    -5.16588     1.71865     0.28864
    -5.15288     1.01467     0.16079
    -5.14088     0.75304     0.09711
    -5.12788     0.85092     0.08635
    -5.11588     1.22679     0.11908
    -5.10288     1.81020     0.19122
    -5.09088     2.53825     0.30181
    -5.07788     3.35250     0.44757
    -5.06488     4.19359     0.61749
    -5.05288     4.98568     0.79033
    -5.03988     5.62888     0.93805
    -5.02788     6.01312     1.03591
    -5.01488     6.06335     1.06982
    -5.00288     5.77779     1.04210
    -4.98988     5.22610     0.96546
    -4.97688     4.51425     0.85322
    -4.96488     3.74738     0.71827
    -4.95188     3.02073     0.57429
    -4.93988     2.42497     0.43907
    -4.92688     2.04001     0.33383
    -4.91488     1.91243     0.27731
    -4.90188     2.03472     0.27838
    -4.88888     2.33967     0.33135
    -4.87688     2.71241     0.41517
    -4.86388     3.01383     0.49771
    -4.85188     3.12161     0.54597
    -4.83888     2.97924     0.53976
    -4.82688     2.63030     0.48111
    -4.81388     2.20153     0.39245
    -4.80088     1.84237     0.30391
    -4.78888     1.64183     0.23759
    -4.77588     1.59065     0.19892
    -4.76388     1.60182     0.17904
    -4.75088     1.57789     0.16425
    -4.73888     1.47633     0.14531
    -4.72588     1.33333     0.12149
    -4.71288     1.23278     0.09841
    -4.70088     1.24472     0.08233
    -4.68788     1.37373     0.07554
    -4.67588     1.54923     0.07531
    -4.66288     1.66325     0.07596
    -4.65088     1.63167     0.07246
    -4.63788     1.44120     0.06310
    -4.62488     1.15350     0.04980
    -4.61288     0.86932     0.03661
    -4.59988     0.68068     0.02771
    -4.58788     0.63974     0.02643
    -4.57488     0.75878     0.03583
    -4.56288     1.03200     0.05987
    -4.54988     1.46217     0.10365
    -4.53688     2.06973     0.17125
    -4.52488     2.86939     0.26106
    -4.51188     3.82473     0.36184
    -4.49988     4.81656     0.45326
    -4.48688     5.66785     0.51421
    -4.47488     6.22636     0.53412
    -4.46188     6.45030     0.51939
    -4.44888     6.43159     0.48882
    -4.43688     6.32310     0.46045
    -4.42388     6.24508     0.44065
    -4.41188     6.22705     0.42260
    -4.39888     6.23456     0.39521
    -4.38688     6.22998     0.35368
    -4.37388     6.20527     0.30343
    -4.36188     6.17535     0.25633
    -4.34888     6.16957     0.22327
    -4.33588     6.24742     0.20956
    -4.32388     6.51756     0.21446
    -4.31088     7.11979     0.23425
    -4.29888     8.16269     0.26490
    -4.28588     9.64731     0.30337
    -4.27388    11.42378     0.34686
    -4.26088    13.19993     0.39091
    -4.24788    14.61358     0.42874
    -4.23588    15.34593     0.45260
    -4.22288    15.24262     0.45777
    -4.21088    14.38173     0.44657
    -4.19788    13.04127     0.42979
    -4.18588    11.58305     0.42369
    -4.17288    10.32071     0.44372
    -4.15988     9.43902     0.49991
    -4.14788     9.00149     0.59710
    -4.13488     8.99705     0.73742
    -4.12288     9.35000     0.91939
    -4.10988     9.90996     1.12946
    -4.09788    10.44117     1.33526
    -4.08488    10.69323     1.49108
    -4.07188    10.52824     1.56174
    -4.05988    10.00859     1.54177
    -4.04688     9.35782     1.46101
    -4.03488     8.81297     1.36059
    -4.02188     8.46491     1.26184
    -4.00988     8.21746     1.15859
    -3.99688     7.88023     1.03037
    -3.98388     7.31878     0.86749
    -3.97188     6.56101     0.68314
    -3.95888     5.79709     0.50735
    -3.94688     5.29322     0.36906
    -3.93388     5.27742     0.28382
    -3.92188     5.83708     0.25056
    -3.90888     6.86021     0.25589
    -3.89588     8.04978     0.28007
    -3.88388     9.03310     0.30292
    -3.87088     9.51975     0.30933
    -3.85888     9.43419     0.29352
    -3.84588     8.91386     0.25926
    -3.83388     8.19063     0.21632
    -3.82088     7.44617     0.17524
    -3.80788     6.76330     0.14462
    -3.79588     6.18807     0.13113
    -3.78288     5.84090     0.14143
    -3.77088     5.94413     0.18111
    -3.75788     6.71557     0.25130
    -3.74588     8.19005     0.34383
    -3.73288    10.10296     0.44024
    -3.72088    11.95128     0.51782
    -3.70788    13.21754     0.55967
    -3.69488    13.61896     0.56200
    -3.68288    13.22009     0.53432
    -3.66988    12.35519     0.49261
    -3.65788    11.44640     0.45182
    -3.64488    10.83673     0.42273
    -3.63288    10.70794     0.41163
    -3.61988    11.05621     0.42139
    -3.60688    11.71212     0.45214
    -3.59488    12.41826     0.50361
    -3.58188    12.93881     0.57798
    -3.56988    13.15289     0.68057
    -3.55688    13.07702     0.81482
    -3.54488    12.79745     0.97440
    -3.53188    12.41155     1.13944
    -3.51888    11.99800     1.28102
    -3.50688    11.63242     1.37170
    -3.49388    11.36805     1.39816
    -3.48188    11.19811     1.36639
    -3.46888    11.03569     1.29918
    -3.45688    10.78085     1.22821
    -3.44388    10.42906     1.18272
    -3.43088    10.13396     1.18099
    -3.41888    10.14451     1.22275
    -3.40588    10.64606     1.29421
    -3.39388    11.60193     1.36958
    -3.38088    12.70570     1.42083
    -3.36888    13.49504     1.41992
    -3.35588    13.58986     1.34904
    -3.34288    12.91157     1.20809
    -3.33088    11.74801     1.02111
    -3.31788    10.59511     0.82856
    -3.30588     9.86836     0.66923
    -3.29288     9.69124     0.56556
    -3.28088     9.90112     0.52027
    -3.26788    10.24409     0.52716
    -3.25488    10.58524     0.58269
    -3.24288    10.98086     0.68728
    -3.22988    11.58692     0.83437
    -3.21788    12.48842     1.00146
    -3.20488    13.59733     1.14908
    -3.19288    14.65947     1.23984
    -3.17988    15.35584     1.25204
    -3.16688    15.43096     1.18848
    -3.15488    14.79541     1.07092
    -3.14188    13.56258     0.92688
    -3.12988    11.99983     0.78187
    -3.11688    10.42855     0.65413
    -3.10488     9.09753     0.55451
    -3.09188     8.10519     0.48548
    -3.07888     7.39962     0.44306
    -3.06688     6.87862     0.42263
    -3.05388     6.51237     0.42687
    -3.04188     6.41140     0.46881
    -3.02888     6.77154     0.56511
    -3.01688     7.72058     0.72016
    -3.00388     9.16637     0.91183
    -2.99188    10.77464     1.09121
    -2.97888    12.10693     1.20501
    -2.96588    12.83639     1.22291
    -2.95388    12.91085     1.15772
    -2.94088    12.55722     1.05559
    -2.92888    12.12561     0.97270
    -2.91588    11.88618     0.94078
    -2.90388    11.89632     0.95423
    -2.89088    12.01737     0.97899
    -2.87788    12.06589     0.97571
    -2.86588    11.97544     0.92391
    -2.85288    11.86077     0.83176
    -2.84088    11.94980     0.72572
    -2.82788    12.44380     0.63421
    -2.81588    13.38853     0.57337
    -2.80288    14.61679     0.54498
    -2.78988    15.77722     0.54035
    -2.77788    16.45409     0.54560
    -2.76488    16.33200     0.54647
    -2.75288    15.33822     0.53200
    -2.73988    13.68903     0.49810
    -2.72788    11.80382     0.44915
    -2.71488    10.15469     0.39558
    -2.70188     9.11331     0.34924
    -2.68988     8.85808     0.31881
    -2.67688     9.34779     0.30772
    -2.66488    10.35978     0.31544
    -2.65188    11.57402     0.34049
    -2.63988    12.70129     0.38157
    -2.62688    13.57821     0.43602
    -2.61388    14.19614     0.49679
    -2.60188    14.62499     0.55128
    -2.58888    14.90249     0.58423
    -2.57688    14.98484     0.58399
    -2.56388    14.79822     0.54856
    -2.55188    14.32880     0.48744
    -2.53888    13.67505     0.41783
    -2.52588    13.01009     0.35809
    -2.51388    12.51222     0.32125
    -2.50088    12.29541     0.31171
    -2.48888    12.36722     0.32465
    -2.47588    12.60783     0.34778
    -2.46388    12.79668     0.36539
    -2.45088    12.70174     0.36421
    -2.43788    12.21063     0.33947
    -2.42588    11.40574     0.29723
    -2.41288    10.53266     0.25191
    -2.40088     9.89913     0.22061
    -2.38788     9.77758     0.21702
    -2.37588    10.33597     0.24741
    -2.36288    11.57975     0.30885
    -2.34988    13.28773     0.38868
    -2.33788    15.01285     0.46619
    -2.32488    16.18835     0.51821
    -2.31288    16.37031     0.52728
    -2.29988    15.46542     0.48993
    -2.28788    13.80898     0.41893
    -2.27488    12.02648     0.33777
    -2.26288    10.74329     0.27029
    -2.24988    10.31404     0.23097
    -2.23688    10.71182     0.22111
    -2.22488    11.60250     0.23089
    -2.21188    12.55154     0.24618
    -2.19988    13.25218     0.25536
    -2.18688    13.64469     0.25431
    -2.17488    13.89147     0.24682
    -2.16188    14.21807     0.24106
    -2.14888    14.72687     0.24393
    -2.13688    15.31575     0.25662
    -2.12388    15.73768     0.27402
    -2.11188    15.74787     0.28737
    -2.09888    15.23178     0.28865
    -2.08688    14.24227     0.27436
    -2.07388    12.97732     0.24722
    -2.06088    11.70649     0.21470
    -2.04888    10.68235     0.18560
    -2.03588    10.06325     0.16637
    -2.02388     9.85451     0.15849
    -2.01088     9.93347     0.15905
    -1.99888    10.14930     0.16343
    -1.98588    10.42073     0.16848
    -1.97288    10.77132     0.17397
    -1.96088    11.27309     0.18185
    -1.94788    11.97128     0.19441
    -1.93588    12.84369     0.21250
    -1.92288    13.81369     0.23526
    -1.91088    14.75779     0.25984
    -1.89788    15.49818     0.28168
    -1.88488    15.81028     0.29541
    -1.87288    15.49123     0.29679
    -1.85988    14.50084     0.28546
    -1.84788    13.02806     0.26608
    -1.83488    11.45027     0.24656
    -1.82288    10.15445     0.23433
    -1.80988     9.35986     0.23265
    -1.79688     9.05943     0.23964
    -1.78488     9.09484     0.25034
    -1.77188     9.29776     0.25964
    -1.75988     9.59024     0.26459
    -1.74688     9.98966     0.26468
    -1.73488    10.52680     0.26064
    -1.72188    11.13922     0.25300
    -1.70888    11.61413     0.24068
    -1.69688    11.64513     0.22154
    -1.68388    11.00577     0.19426
    -1.67188     9.70960     0.16059
    -1.65888     8.04154     0.12556
    -1.64688     6.40892     0.09533
    -1.63388     5.13475     0.07418
    -1.62188     4.34589     0.06281
    -1.60888     4.01112     0.05918
    -1.59588     4.04884     0.06022
    -1.58388     4.39890     0.06324
    -1.57088     5.00645     0.06618
    -1.55888     5.78607     0.06756
    -1.54588     6.62850     0.06685
    -1.53388     7.45032     0.06501
    -1.52088     8.22651     0.06432
    -1.50788     8.96105     0.06713
    -1.49588     9.62167     0.07428
    -1.48288    10.13140     0.08449
    -1.47088    10.43835     0.09543
    -1.45788    10.60713     0.10542
    -1.44588    10.82111     0.11425
    -1.43288    11.25905     0.12246
    -1.41988    11.91666     0.12958
    -1.40788    12.55965     0.13376
    -1.39488    12.85099     0.13304
    -1.38288    12.59914     0.12763
    -1.36988    11.90875     0.12057
    -1.35788    11.13557     0.11624
    -1.34488    10.66265     0.11776
    -1.33188    10.66465     0.12493
    -1.31988    11.01611     0.13484
    -1.30688    11.39043     0.14377
    -1.29488    11.44842     0.14935
    -1.28188    11.00838     0.15134
    -1.26988    10.10236     0.15037
    -1.25688     8.94911     0.14712
    -1.24388     7.88544     0.14272
    -1.23188     7.27797     0.13939
    -1.21888     7.40342     0.14029
    -1.20688     8.30696     0.14746
    -1.19388     9.71239     0.15898
    -1.18188    11.09044     0.16898
    -1.16888    11.90307     0.17034
    -1.15588    11.89550     0.15922
    -1.14388    11.23692     0.13762
    -1.13088    10.39301     0.11205
    -1.11888     9.81754     0.08989
    -1.10588     9.67216     0.07544
    -1.09388     9.78540     0.06899
    -1.08088     9.83024     0.06791
    -1.06788     9.57451     0.06896
    -1.05588     9.01430     0.06990
    -1.04288     8.31047     0.06967
    -1.03088     7.62394     0.06776
    -1.01788     6.99911     0.06375
    -1.00588     6.37608     0.05754
    -0.99288     5.69063     0.04997
    -0.97988     4.96244     0.04280
    -0.96788     4.29674     0.03803
    -0.95488     3.81611     0.03671
    -0.94288     3.57612     0.03820
    -0.92988     3.52967     0.04048
    -0.91788     3.56562     0.04130
    -0.90488     3.59844     0.03953
    -0.89288     3.65030     0.03596
    -0.87988     3.87204     0.03295
    -0.86688     4.46728     0.03335
    -0.85488     5.55840     0.03898
    -0.84188     7.06629     0.04963
    -0.82988     8.68962     0.06286
    -0.81688    10.00137     0.07481
    -0.80488    10.62384     0.08173
    -0.79188    10.37764     0.08148
    -0.77888     9.34568     0.07426
    -0.76688     7.82010     0.06217
    -0.75388     6.17799     0.04813
    -0.74188     4.74339     0.03478
    -0.72888     3.69594     0.02393
    -0.71688     3.06289     0.01657
    -0.70388     2.78781     0.01309
    -0.69088     2.81453     0.01365
    -0.67888     3.12367     0.01821
    -0.66588     3.69437     0.02638
    -0.65388     4.43634     0.03710
    -0.64088     5.16425     0.04839
    -0.62888     5.65543     0.05778
    -0.61588     5.76043     0.06295
    -0.60288     5.49135     0.06273
    -0.59088     5.01639     0.05760
    -0.57788     4.56651     0.04939
    -0.56588     4.30460     0.04044
    -0.55288     4.24524     0.03255
    -0.54088     4.26608     0.02645
    -0.52788     4.20016     0.02201
    -0.51488     3.94249     0.01870
    -0.50288     3.50337     0.01600
    -0.48988     2.99082     0.01359
    -0.47788     2.55283     0.01130
    -0.46488     2.30989     0.00914
    -0.45288     2.30544     0.00723
    -0.43988     2.48297     0.00570
    -0.42688     2.70176     0.00460
    -0.41488     2.79572     0.00383
    -0.40188     2.65419     0.00325
    -0.38988     2.27635     0.00283
    -0.37688     1.76659     0.00274
    -0.36488     1.27842     0.00335
    -0.35188     0.94677     0.00512
    -0.33888     0.84772     0.00844
    -0.32688     0.99238     0.01339
    -0.31388     1.33819     0.01951
    -0.30188     1.80352     0.02579
    -0.28888     2.28208     0.03085
    -0.27688     2.66387     0.03343
    -0.26388     2.86350     0.03287
    -0.25088     2.84221     0.02935
    -0.23888     2.61352     0.02383
    -0.22588     2.23340     0.01763
    -0.21388     1.77512     0.01191
    -0.20088     1.30907     0.00737
    -0.18888     0.89107     0.00419
    -0.17588     0.55586     0.00220
    -0.16388     0.31530     0.00107
    -0.15088     0.16146     0.00048
    -0.13788     0.07418     0.00020
    -0.12588     0.03043     0.00007
    -0.11288     0.01110     0.00003
    -0.10088     0.00360     0.00001
    -0.08788     0.00103     0.00000
    -0.07588     0.00026     0.00000
    -0.06288     0.00006     0.00000
    -0.04988     0.00001     0.00000
    -0.03788     0.00000     0.00000
    -0.02488     0.00000     0.00000
    -0.01288     0.00000     0.00000
     0.00012     0.00000     0.00000
     0.01212     0.00000     0.00000
     0.02512     0.00000     0.00000
     0.03812     0.00000     0.00000
     0.05012     0.00000     0.00000
     0.06312     0.00000     0.00000
     0.07512     0.00000     0.00000
     0.08812     0.00000     0.00000
     0.10012     0.00000     0.00000
     0.11312     0.00000     0.00000
     0.12612     0.00000     0.00000
     0.13812     0.00000     0.00000
     0.15112     0.00001     0.00000
     0.16312     0.00007     0.00000
     0.17612     0.00028     0.00000
     0.18812     0.00106     0.00000
     0.20112     0.00353     0.00000
     0.21412     0.01037     0.00000
     0.22612     0.02688     0.00001
     0.23912     0.06149     0.00003
     0.25112     0.12426     0.00006
     0.26412     0.22211     0.00010
     0.27612     0.35205     0.00017
     0.28912     0.49766     0.00025
     0.30212     0.63421     0.00037
     0.31412     0.74437     0.00053
     0.32712     0.83319     0.00077
     0.33912     0.92804     0.00114
     0.35212     1.05905     0.00163
     0.36412     1.23192     0.00218
     0.37712     1.41386     0.00266
     0.39012     1.54956     0.00291
     0.40212     1.59385     0.00284
     0.41512     1.53341     0.00246
     0.42712     1.38703     0.00191
     0.44012     1.18540     0.00133
     0.45212     0.95717     0.00084
     0.46512     0.72458     0.00048
     0.47712     0.50809     0.00026
     0.49012     0.32551     0.00013
     0.50312     0.18853     0.00006
     0.51512     0.09810     0.00003
     0.52812     0.04653     0.00002
     0.54012     0.02300     0.00003
     0.55312     0.01966     0.00008
     0.56512     0.03515     0.00021
     0.57812     0.07485     0.00046
     0.59112     0.14753     0.00092
     0.60312     0.25829     0.00161
     0.61612     0.39959     0.00249
     0.62812     0.54632     0.00340
     0.64112     0.66186     0.00409
     0.65312     0.71562     0.00436
     0.66612     0.70417     0.00413
     0.67912     0.66053     0.00352
     0.69112     0.64366     0.00277
     0.70412     0.70982     0.00216
     0.71612     0.88142     0.00185
     0.72912     1.12909     0.00182
     0.74112     1.38293     0.00200
     0.75412     1.57055     0.00225
     0.76712     1.66209     0.00254
     0.77912     1.69202     0.00292
     0.79212     1.73969     0.00346
     0.80412     1.87933     0.00423
     0.81712     2.13462     0.00513
     0.82912     2.46605     0.00599
     0.84212     2.79584     0.00662
     0.85512     3.04859     0.00689
     0.86712     3.19091     0.00689
     0.88012     3.25111     0.00684
     0.89212     3.30729     0.00710
     0.90512     3.44031     0.00792
     0.91712     3.67962     0.00937
     0.93012     3.98140     0.01112
     0.94312     4.26205     0.01263
     0.95512     4.45611     0.01333
     0.96812     4.55106     0.01293
     0.98012     4.57285     0.01157
     0.99312     4.55324     0.00971
     1.00512     4.51578     0.00789
     1.01812     4.48440     0.00652
