     #Energy      1&3_px
    -0.16093     0.04684
    -0.14893     0.03491
    -0.13793     0.02564
    -0.12693     0.01936
    -0.11593     0.01573
    -0.10493     0.01390
    -0.09393     0.01288
    -0.08293     0.01197
    -0.07093     0.01092
    -0.05993     0.00982
    -0.04893     0.00893
    -0.03793     0.00843
    -0.02693     0.00851
    -0.01593     0.00944
    -0.00393     0.01188
     0.00707     0.01694
     0.01807     0.02604
     0.02907     0.04042
     0.04007     0.06046
     0.05107     0.08532
     0.06207     0.11292
     0.07407     0.14052
     0.08507     0.16526
     0.09607     0.18450
     0.10707     0.19581
     0.11807     0.19706
     0.12907     0.18699
     0.14107     0.16624
     0.15207     0.13793
     0.16307     0.10721
     0.17407     0.07974
     0.18507     0.05986
     0.19607     0.04934
     0.20807     0.04720
     0.21907     0.05030
     0.23007     0.05467
     0.24107     0.05675
     0.25207     0.05450
     0.26307     0.04779
     0.27407     0.03808
     0.28607     0.02752
     0.29707     0.01802
     0.30807     0.01069
     0.31907     0.00575
     0.33007     0.00280
     0.34107     0.00124
     0.35307     0.00050
     0.36407     0.00021
     0.37507     0.00015
     0.38607     0.00027
     0.39707     0.00061
     0.40807     0.00134
     0.41907     0.00268
     0.43107     0.00485
     0.44207     0.00795
     0.45307     0.01183
     0.46407     0.01593
     0.47507     0.01944
     0.48607     0.02150
     0.49807     0.02152
     0.50907     0.01954
     0.52007     0.01606
     0.53107     0.01196
     0.54207     0.00808
     0.55307     0.00496
     0.56507     0.00280
     0.57607     0.00156
     0.58707     0.00113
     0.59807     0.00149
     0.60907     0.00281
     0.62007     0.00543
     0.63107     0.00976
     0.64307     0.01595
     0.65407     0.02364
     0.66507     0.03174
     0.67607     0.03861
     0.68707     0.04255
     0.69807     0.04248
     0.71007     0.03843
     0.72107     0.03149
     0.73207     0.02339
     0.74307     0.01575
     0.75407     0.00963
     0.76507     0.00540
     0.77607     0.00289
     0.78807     0.00168
     0.79907     0.00136
     0.81007     0.00161
     0.82107     0.00218
     0.83207     0.00287
     0.84307     0.00349
     0.85507     0.00385
     0.86607     0.00386
     0.87707     0.00350
     0.88807     0.00288
     0.89907     0.00214
     0.91007     0.00145
     0.92107     0.00088
     0.93307     0.00049
     0.94407     0.00025
     0.95507     0.00011
     0.96607     0.00005
     0.97707     0.00002
     0.98807     0.00001
     1.00007     0.00000
     1.01107     0.00000
     1.02207     0.00000
     1.03307     0.00000
     1.04407     0.00000
     1.05507     0.00000
     1.06707     0.00000
     1.07807     0.00000
     1.08907     0.00000
     1.10007     0.00000
     1.11107     0.00000
     1.12207     0.00000
     1.13307     0.00000
     1.14507     0.00000
     1.15607     0.00000
     1.16707     0.00000
     1.17807     0.00000
     1.18907     0.00000
     1.20007     0.00000
     1.21207     0.00000
     1.22307     0.00000
     1.23407     0.00000
     1.24507     0.00000
     1.25607     0.00000
     1.26707     0.00000
     1.27807     0.00000
     1.29007     0.00000
     1.30107     0.00000
     1.31207     0.00000
     1.32307     0.00001
     1.33407     0.00005
     1.34507     0.00013
     1.35707     0.00033
     1.36807     0.00077
     1.37907     0.00162
     1.39007     0.00313
     1.40107     0.00550
     1.41207     0.00881
     1.42407     0.01290
     1.43507     0.01734
     1.44607     0.02154
     1.45707     0.02512
     1.46807     0.02810
     1.47907     0.03125
     1.49007     0.03589
     1.50207     0.04363
     1.51307     0.05585
     1.52407     0.07308
     1.53507     0.09441
     1.54607     0.11712
     1.55707     0.13701
     1.56907     0.14960
     1.58007     0.15195
     1.59107     0.14406
     1.60207     0.12902
     1.61307     0.11159
     1.62407     0.09592
     1.63507     0.08395
     1.64707     0.07505
     1.65807     0.06718
     1.66907     0.05846
     1.68007     0.04838
     1.69107     0.03790
     1.70207     0.02892
     1.71407     0.02347
     1.72507     0.02310
     1.73607     0.02870
     1.74707     0.04030
     1.75807     0.05694
     1.76907     0.07644
     1.78007     0.09543
     1.79207     0.10993
     1.80307     0.11643
     1.81407     0.11313
     1.82507     0.10067
     1.83607     0.08194
     1.84707     0.06092
     1.85907     0.04134
     1.87007     0.02558
     1.88107     0.01447
     1.89207     0.00760
     1.90307     0.00407
     1.91407     0.00306
     1.92607     0.00435
     1.93707     0.00843
     1.94807     0.01651
     1.95907     0.03026
     1.97007     0.05128
     1.98107     0.08024
     1.99207     0.11615
     2.00407     0.15583
     2.01507     0.19418
     2.02607     0.22520
     2.03707     0.24390
     2.04807     0.24760
     2.05907     0.23740
     2.07107     0.21760
     2.08207     0.19415
     2.09307     0.17274
     2.10407     0.15686
     2.11507     0.14786
     2.12607     0.14591
     2.13707     0.15106
     2.14907     0.16335
     2.16007     0.18190
     2.17107     0.20380
     2.18207     0.22410
     2.19307     0.23740
     2.20407     0.23980
     2.21607     0.23060
     2.22707     0.21220
     2.23807     0.18847
     2.24907     0.16283
     2.26007     0.13775
     2.27107     0.11435
     2.28307     0.09303
     2.29407     0.07386
     2.30507     0.05691
     2.31607     0.04232
     2.32707     0.03028
     2.33807     0.02097
     2.34907     0.01446
     2.36107     0.01077
     2.37207     0.01006
     2.38307     0.01283
     2.39407     0.02022
     2.40507     0.03392
     2.41607     0.05568
     2.42807     0.08637
     2.43907     0.12473
     2.45007     0.16681
     2.46107     0.20640
     2.47207     0.23720
     2.48307     0.25480
     2.49407     0.25880
     2.50607     0.25220
     2.51707     0.23880
     2.52807     0.22100
     2.53907     0.19970
     2.55007     0.17458
     2.56107     0.14659
     2.57307     0.11874
     2.58407     0.09543
     2.59507     0.08053
     2.60607     0.07557
     2.61707     0.07879
     2.62807     0.08589
     2.63907     0.09174
     2.65107     0.09248
     2.66207     0.08702
     2.67307     0.07733
     2.68407     0.06731
     2.69507     0.06098
     2.70607     0.06080
     2.71807     0.06701
     2.72907     0.07802
     2.74007     0.09186
     2.75107     0.10763
     2.76207     0.12595
     2.77307     0.14803
     2.78507     0.17387
     2.79607     0.20060
     2.80707     0.22240
     2.81807     0.23300
     2.82907     0.22760
     2.84007     0.20660
     2.85107     0.17454
     2.86307     0.13962
     2.87407     0.11036
     2.88507     0.09352
     2.89607     0.09266
     2.90707     0.10754
     2.91807     0.13435
     2.93007     0.16654
     2.94107     0.19613
     2.95207     0.21560
     2.96307     0.21980
     2.97407     0.20720
     2.98507     0.18116
     2.99607     0.14772
     3.00807     0.11481
     3.01907     0.08979
     3.03007     0.07796
     3.04107     0.08192
     3.05207     0.10165
     3.06307     0.13496
     3.07507     0.17792
     3.08607     0.22510
     3.09707     0.26980
     3.10807     0.30420
     3.11907     0.32150
     3.13007     0.31720
     3.14207     0.29100
     3.15307     0.24750
     3.16407     0.19453
     3.17507     0.14102
     3.18607     0.09411
     3.19707     0.05778
     3.20807     0.03261
     3.22007     0.01702
     3.23107     0.00839
     3.24207     0.00431
     3.25307     0.00300
     3.26407     0.00342
     3.27507     0.00502
     3.28707     0.00745
     3.29807     0.01029
     3.30907     0.01302
     3.32007     0.01504
     3.33107     0.01598
     3.34207     0.01596
     3.35307     0.01575
     3.36507     0.01682
     3.37607     0.02113
     3.38707     0.03088
     3.39807     0.04808
     3.40907     0.07383
     3.42007     0.10772
     3.43207     0.14730
     3.44307     0.18816
     3.45407     0.22500
     3.46507     0.25280
     3.47607     0.26820
     3.48707     0.27030
     3.49907     0.26000
     3.51007     0.24000
     3.52107     0.21340
     3.53207     0.18400
     3.54307     0.15530
     3.55407     0.13008
     3.56507     0.11007
     3.57707     0.09569
     3.58807     0.08625
     3.59907     0.08041
     3.61007     0.07678
     3.62107     0.07439
     3.63207     0.07258
     3.64407     0.07084
     3.65507     0.06877
     3.66607     0.06609
     3.67707     0.06289
     3.68807     0.05949
     3.69907     0.05615
     3.71007     0.05281
     3.72207     0.04913
     3.73307     0.04500
     3.74407     0.04102
     3.75507     0.03876
     3.76607     0.04066
     3.77707     0.04931
     3.78907     0.06659
     3.80007     0.09277
     3.81107     0.12563
     3.82207     0.16060
     3.83307     0.19175
     3.84407     0.21380
     3.85507     0.22420
     3.86707     0.22400
     3.87807     0.21730
     3.88907     0.20860
     3.90007     0.20080
     3.91107     0.19394
     3.92207     0.18523
     3.93407     0.17133
     3.94507     0.15051
     3.95607     0.12391
     3.96707     0.09525
     3.97807     0.06919
     3.98907     0.04966
     4.00107     0.03874
     4.01207     0.03670
     4.02307     0.04255
     4.03407     0.05485
     4.04507     0.07203
     4.05607     0.09233
     4.06707     0.11343
     4.07907     0.13218
     4.09007     0.14494
     4.10107     0.14862
     4.11207     0.14200
     4.12307     0.12647
     4.13407     0.10582
     4.14607     0.08513
     4.15707     0.06923
     4.16807     0.06146
     4.17907     0.06318
     4.19007     0.07382
     4.20107     0.09161
     4.21207     0.11439
     4.22407     0.14024
     4.23507     0.16751
     4.24607     0.19425
     4.25707     0.21760
     4.26807     0.23340
     4.27907     0.23760
     4.29107     0.22800
     4.30207     0.20560
     4.31307     0.17480
     4.32407     0.14292
     4.33507     0.11700
     4.34607     0.10185
     4.35807     0.09845
     4.36907     0.10407
     4.38007     0.11366
     4.39107     0.12201
     4.40207     0.12602
     4.41307     0.12605
     4.42407     0.12585
     4.43607     0.13073
     4.44707     0.14481
     4.45807     0.16827
     4.46907     0.19645
     4.48007     0.22100
     4.49107     0.23340
     4.50307     0.22790
     4.51407     0.20450
     4.52507     0.16828
     4.53607     0.12720
     4.54707     0.08920
     4.55807     0.06005
     4.56907     0.04279
     4.58107     0.03829
     4.59207     0.04597
     4.60307     0.06404
     4.61407     0.08924
     4.62507     0.11666
     4.63607     0.14021
     4.64807     0.15414
     4.65907     0.15490
     4.67007     0.14237
     4.68107     0.11983
     4.69207     0.09250
     4.70307     0.06565
     4.71407     0.04304
     4.72607     0.02640
     4.73707     0.01580
     4.74807     0.01046
     4.75907     0.00955
     4.77007     0.01250
     4.78107     0.01897
     4.79307     0.02846
     4.80407     0.04005
     4.81507     0.05241
     4.82607     0.06429
     4.83707     0.07539
     4.84807     0.08698
     4.86007     0.10160
     4.87107     0.12183
     4.88207     0.14834
     4.89307     0.17842
     4.90407     0.20600
     4.91507     0.22330
     4.92607     0.22480
     4.93807     0.20920
     4.94907     0.18020
     4.96007     0.14513
     4.97107     0.11128
     4.98207     0.08365
     4.99307     0.06412
     5.00507     0.05239
     5.01607     0.04772
     5.02707     0.05007
     5.03807     0.06020
     5.04907     0.07870
     5.06007     0.10470
     5.07107     0.13504
     5.08307     0.16452
     5.09407     0.18720
     5.10507     0.19834
     5.11607     0.19619
     5.12707     0.18248
     5.13807     0.16157
     5.15007     0.13853
     5.16107     0.11751
     5.17207     0.10094
     5.18307     0.09017
     5.19407     0.08656
     5.20507     0.09210
     5.21707     0.10893
     5.22807     0.13773
     5.23907     0.17597
     5.25007     0.21740
     5.26107     0.25330
     5.27207     0.27560
     5.28307     0.27980
     5.29507     0.26760
     5.30607     0.24460
     5.31707     0.21880
     5.32807     0.19605
     5.33907     0.17895
     5.35007     0.16654
     5.36207     0.15628
     5.37307     0.14646
     5.38407     0.13796
     5.39507     0.13450
     5.40607     0.14113
     5.41707     0.16176
     5.42807     0.19631
     5.44007     0.23950
     5.45107     0.28130
     5.46207     0.31080
     5.47307     0.32010
     5.48407     0.30750
     5.49507     0.27750
     5.50707     0.23770
     5.51807     0.19623
     5.52907     0.15774
     5.54007     0.12400
     5.55107     0.09493
     5.56207     0.07030
     5.57407     0.05045
     5.58507     0.03616
     5.59607     0.02807
     5.60707     0.02632
     5.61807     0.03030
     5.62907     0.03867
     5.64007     0.04942
     5.65207     0.06016
     5.66307     0.06862
     5.67407     0.07316
     5.68507     0.07310
     5.69607     0.06869
     5.70707     0.06084
     5.71907     0.05080
     5.73007     0.03989
     5.74107     0.02931
     5.75207     0.02005
     5.76307     0.01270
     5.77407     0.00741
     5.78507     0.00397
     5.79707     0.00195
     5.80807     0.00087
     5.81907     0.00036
     5.83007     0.00014
     5.84107     0.00005
     5.85207     0.00002
     5.86407     0.00001
     5.87507     0.00001
     5.88607     0.00000
     5.89707     0.00000
     5.90807     0.00000
     5.91907     0.00000
     5.93007     0.00000
     5.94207     0.00000
     5.95307     0.00000
     5.96407     0.00000
     5.97507     0.00000
     5.98607     0.00000
     5.99707     0.00000
     6.00907     0.00000
     6.02007     0.00000
     6.03107     0.00000
     6.04207     0.00000
     6.05307     0.00000
     6.06407     0.00000
     6.07607     0.00000
     6.08707     0.00000
     6.09807     0.00000
     6.10907     0.00000
     6.12007     0.00000
     6.13107     0.00000
     6.14207     0.00000
     6.15407     0.00000
     6.16507     0.00000
     6.17607     0.00000
     6.18707     0.00000
     6.19807     0.00000
     6.20907     0.00000
     6.22107     0.00000
     6.23207     0.00000
     6.24307     0.00000
     6.25407     0.00000
     6.26507     0.00000
     6.27607     0.00000
     6.28707     0.00000
     6.29907     0.00000
     6.31007     0.00000
     6.32107     0.00000
     6.33207     0.00000
     6.34307     0.00000
     6.35407     0.00000
     6.36607     0.00000
     6.37707     0.00000
     6.38807     0.00000
     6.39907     0.00000
     6.41007     0.00000
     6.42107     0.00000
     6.43307     0.00000
     6.44407     0.00000
     6.45507     0.00000
     6.46607     0.00000
     6.47707     0.00000
     6.48807     0.00000
     6.49907     0.00000
     6.51107     0.00000
     6.52207     0.00000
     6.53307     0.00000
     6.54407     0.00000
     6.55507     0.00000
     6.56607     0.00000
     6.57807     0.00000
     6.58907     0.00000
     6.60007     0.00000
     6.61107     0.00000
     6.62207     0.00000
     6.63307     0.00000
     6.64407     0.00000
     6.65607     0.00000
     6.66707     0.00000
     6.67807     0.00000
     6.68907     0.00000
     6.70007     0.00000
     6.71107     0.00000
     6.72307     0.00000
     6.73407     0.00000
     6.74507     0.00000
     6.75607     0.00000
     6.76707     0.00000
     6.77807     0.00000
     6.78907     0.00000
     6.80107     0.00000
     6.81207     0.00000
     6.82307     0.00000
     6.83407     0.00000
     6.84507     0.00000
     6.85607     0.00000
     6.86807     0.00000
     6.87907     0.00000
     6.89007     0.00000
     6.90107     0.00000
     6.91207     0.00000
     6.92307     0.00000
     6.93507     0.00000
     6.94607     0.00000
     6.95707     0.00000
     6.96807     0.00000
     6.97907     0.00000
     6.99007     0.00000
     7.00107     0.00000
     7.01307     0.00000
     7.02407     0.00000
     7.03507     0.00000
     7.04607     0.00000
     7.05707     0.00000
     7.06807     0.00000
     7.08007     0.00000
     7.09107     0.00000
     7.10207     0.00000
     7.11307     0.00000
     7.12407     0.00000
     7.13507     0.00000
     7.14607     0.00000
     7.15807     0.00000
     7.16907     0.00000
     7.18007     0.00000
     7.19107     0.00000
     7.20207     0.00000
     7.21307     0.00000
     7.22507     0.00000
     7.23607     0.00000
     7.24707     0.00000
     7.25807     0.00000
     7.26907     0.00000
     7.28007     0.00000
     7.29207     0.00000
     7.30307     0.00000
     7.31407     0.00000
     7.32507     0.00000
     7.33607     0.00000
     7.34707     0.00000
     7.35807     0.00000
     7.37007     0.00000
