    # Energy          Ge           H
    -8.92259     0.00213     0.00000
    -8.91059     0.00376     0.00000
    -8.89759     0.01078     0.00000
    -8.88459     0.02914     0.00000
    -8.87259     0.06996     0.00000
    -8.85959     0.14833     0.00001
    -8.84759     0.27841     0.00005
    -8.83459     0.46376     0.00017
    -8.82259     0.69181     0.00054
    -8.80959     0.94041     0.00154
    -8.79659     1.20453     0.00389
    -8.78459     1.53000     0.00867
    -8.77159     2.02603     0.01703
    -8.75959     2.82149     0.02953
    -8.74659     3.97552     0.04519
    -8.73359     5.37943     0.06096
    -8.72159     6.73969     0.07262
    -8.70859     7.66876     0.07635
    -8.69659     7.86001     0.07088
    -8.68359     7.24175     0.05814
    -8.67159     5.99759     0.04213
    -8.65859     4.46975     0.02699
    -8.64559     3.00363     0.01531
    -8.63359     1.82298     0.00770
    -8.62059     1.00027     0.00345
    -8.60859     0.49651     0.00138
    -8.59559     0.22279     0.00049
    -8.58259     0.09033     0.00016
    -8.57059     0.03315     0.00006
    -8.55759     0.01147     0.00006
    -8.54559     0.00570     0.00020
    -8.53259     0.00978     0.00067
    -8.52059     0.02843     0.00205
    -8.50759     0.07902     0.00557
    -8.49459     0.19589     0.01334
    -8.48259     0.43131     0.02833
    -8.46959     0.84524     0.05348
    -8.45759     1.48111     0.09017
    -8.44459     2.33586     0.13744
    -8.43159     3.35123     0.19253
    -8.41959     4.43657     0.25400
    -8.40659     5.51124     0.32398
    -8.39459     6.51837     0.40637
    -8.38159     7.38878     0.49981
    -8.36959     7.98548     0.58995
    -8.35659     8.11734     0.65166
    -8.34359     7.63476     0.65885
    -8.33159     6.55382     0.60071
    -8.31859     5.09081     0.49121
    -8.30659     3.58582     0.36157
    -8.29359     2.36031     0.24631
    -8.28059     1.62055     0.17078
    -8.26859     1.44119     0.14569
    -8.25559     1.80095     0.16901
    -8.24359     2.60880     0.22921
    -8.23059     3.70720     0.30803
    -8.21859     4.87595     0.38327
    -8.20559     5.87469     0.43392
    -8.19259     6.52294     0.44677
    -8.18059     6.76892     0.42015
    -8.16759     6.69030     0.36479
    -8.15559     6.41460     0.29645
    -8.14259     6.02509     0.22957
    -8.13059     5.53662     0.17260
    -8.11759     4.94823     0.12833
    -8.10459     4.32197     0.09697
    -8.09259     3.78757     0.07883
    -8.07959     3.47365     0.07479
    -8.06759     3.41413     0.08448
    -8.05459     3.51742     0.10435
    -8.04159     3.62296     0.12731
    -8.02959     3.60787     0.14490
    -8.01659     3.47191     0.15067
    -8.00459     3.35182     0.14337
    -7.99159     3.44759     0.12702
    -7.97959     3.90022     0.10821
    -7.96659     4.68556     0.09226
    -7.95359     5.59942     0.08113
    -7.94159     6.34685     0.07418
    -7.92859     6.69836     0.07085
    -7.91659     6.60354     0.07291
    -7.90359     6.20034     0.08419
    -7.89059     5.72048     0.10812
    -7.87859     5.35867     0.14423
    -7.86559     5.18302     0.18607
    -7.85359     5.12905     0.22233
    -7.84059     5.05948     0.24099
    -7.82859     4.86831     0.23486
    -7.81559     4.54758     0.20503
    -7.80259     4.18136     0.16036
    -7.79059     3.86315     0.11259
    -7.77759     3.61173     0.07154
    -7.76559     3.35430     0.04167
    -7.75259     2.99200     0.02278
    -7.73959     2.48318     0.01202
    -7.72759     1.87875     0.00632
    -7.71459     1.29142     0.00347
    -7.70259     0.83345     0.00229
    -7.68959     0.57888     0.00242
    -7.67759     0.56303     0.00393
    -7.66459     0.80030     0.00713
    -7.65159     1.29513     0.01233
    -7.63959     2.03459     0.01958
    -7.62659     2.96949     0.02852
    -7.61459     4.00179     0.03817
    -7.60159     4.98402     0.04704
    -7.58859     5.74395     0.05335
    -7.57659     6.13340     0.05545
    -7.56359     6.09501     0.05272
    -7.55159     5.70255     0.04592
    -7.53859     5.13827     0.03737
    -7.52659     4.61284     0.03017
    -7.51359     4.27882     0.02708
    -7.50059     4.18299     0.02948
    -7.48859     4.26853     0.03662
    -7.47559     4.40256     0.04578
    -7.46359     4.41708     0.05311
    -7.45059     4.17384     0.05528
    -7.43859     3.62821     0.05112
    -7.42559     2.85672     0.04188
    -7.41259     2.02186     0.03053
    -7.40059     1.29405     0.02049
    -7.38759     0.79036     0.01450
    -7.37559     0.56546     0.01469
    -7.36259     0.64083     0.02303
    -7.34959     1.03274     0.04138
    -7.33759     1.74515     0.07038
    -7.32459     2.72884     0.10756
    -7.31259     3.84446     0.14645
    -7.29959     4.86729     0.17778
    -7.28759     5.55527     0.19327
    -7.27459     5.74050     0.18936
    -7.26159     5.39998     0.16892
    -7.24959     4.65442     0.13943
    -7.23659     3.71994     0.10978
    -7.22459     2.83167     0.08755
    -7.21159     2.17916     0.07786
    -7.19859     1.86778     0.08310
    -7.18659     1.90818     0.10321
    -7.17359     2.23302     0.13661
    -7.16159     2.73668     0.18190
    -7.14859     3.31446     0.23905
    -7.13659     3.88096     0.30797
    -7.12359     4.35729     0.38426
    -7.11059     4.65743     0.45618
    -7.09859     4.69668     0.50619
    -7.08559     4.44247     0.51785
    -7.07359     3.95637     0.48553
    -7.06059     3.39988     0.41651
    -7.04759     2.98135     0.32643
    -7.03559     2.86352     0.23415
    -7.02259     3.08690     0.15384
    -7.01059     3.53136     0.09269
    -6.99759     3.95711     0.05150
    -6.98559     4.11534     0.02719
    -6.97259     3.87444     0.01569
    -6.95959     3.28975     0.01475
    -6.94759     2.56884     0.02601
    -6.93459     1.96123     0.05613
    -6.92259     1.64413     0.11617
    -6.90959     1.66013     0.21744
    -6.89759     1.91981     0.36374
    -6.88459     2.25305     0.54200
    -6.87159     2.47916     0.71918
    -6.85959     2.48183     0.85207
    -6.84659     2.24334     0.90683
    -6.83459     1.83997     0.87905
    -6.82159     1.39143     0.79732
    -6.80859     1.00397     0.70471
    -6.79659     0.72935     0.63224
    -6.78359     0.56403     0.58393
    -6.77159     0.47304     0.54205
    -6.75859     0.42210     0.48728
    -6.74659     0.39902     0.41558
    -6.73359     0.41501     0.34057
    -6.72059     0.49334     0.28165
    -6.70859     0.66049     0.25076
    -6.69559     0.95323     0.24571
    -6.68359     1.43811     0.25521
    -6.67059     2.21747     0.26853
    -6.65759     3.38774     0.28180
    -6.64559     4.94317     0.29659
    -6.63259     6.68164     0.31298
    -6.62059     8.19814     0.32436
    -6.60759     9.02679     0.31967
    -6.59559     8.86880     0.29083
    -6.58259     7.75222     0.23933
    -6.56959     6.02363     0.17609
    -6.55759     4.15946     0.11503
    -6.54459     2.55240     0.06656
    -6.53259     1.39217     0.03402
    -6.51959     0.67512     0.01536
    -6.50659     0.29115     0.00612
    -6.49459     0.11175     0.00216
    -6.48159     0.03856     0.00072
    -6.46959     0.01343     0.00039
    -6.45659     0.00944     0.00083
    -6.44459     0.01956     0.00275
    -6.43159     0.04989     0.00858
    -6.41859     0.11724     0.02422
    -6.40659     0.24718     0.06145
    -6.39359     0.46788     0.13969
    -6.38159     0.79844     0.28409
    -6.36859     1.23468     0.51609
    -6.35559     1.74104     0.83623
    -6.34359     2.25972     1.20994
    -6.33059     2.73288     1.56807
    -6.31859     3.13339     1.82933
    -6.30559     3.47535     1.93826
    -6.29359     3.79756     1.88906
    -6.28059     4.13377     1.71998
    -6.26759     4.48841     1.48659
    -6.25559     4.84211     1.23686
    -6.24259     5.15966     0.99948
    -6.23059     5.38924     0.79042
    -6.21759     5.44561     0.61645
    -6.20559     5.22970     0.47625
    -6.19259     4.68199     0.36307
    -6.17959     3.84276     0.26838
    -6.16759     2.85458     0.18780
    -6.15459     1.90226     0.12144
    -6.14259     1.13077     0.07130
    -6.12959     0.59733     0.03756
    -6.11659     0.27984     0.01764
    -6.10459     0.11641     0.00739
    -6.09159     0.04423     0.00293
    -6.07959     0.01971     0.00170
    -6.06659     0.02211     0.00276
    -6.05459     0.05011     0.00684
    -6.04159     0.11736     0.01617
    -6.02859     0.24650     0.03399
    -6.01659     0.45750     0.06309
    -6.00359     0.74913     0.10330
    -5.99159     1.08222     0.14924
    -5.97859     1.37934     0.19022
    -5.96559     1.55096     0.21388
    -5.95359     1.53851     0.21217
    -5.94059     1.34654     0.18567
    -5.92859     1.04013     0.14335
    -5.91559     0.71058     0.09769
    -5.90359     0.43452     0.05878
    -5.89059     0.25446     0.03152
    -5.87759     0.18695     0.01571
    -5.86559     0.24608     0.00890
    -5.85259     0.46021     0.00854
    -5.84059     0.86519     0.01300
    -5.82759     1.47049     0.02124
    -5.81459     2.21517     0.03191
    -5.80259     2.95035     0.04296
    -5.78959     3.48246     0.05243
    -5.77759     3.66910     0.06011
    -5.76459     3.51790     0.06990
    -5.75259     3.20877     0.09002
    -5.73959     3.01735     0.13079
    -5.72659     3.16753     0.19886
    -5.71459     3.69932     0.29027
    -5.70159     4.42973     0.38714
    -5.68959     5.02826     0.46184
    -5.67659     5.18712     0.48810
    -5.66359     4.77546     0.45629
    -5.65159     3.89666     0.37677
    -5.63859     2.81080     0.27454
    -5.62659     1.79082     0.17653
    -5.61359     1.00730     0.10018
    -5.60159     0.50012     0.05016
    -5.58859     0.21920     0.02218
    -5.57559     0.08485     0.00869
    -5.56359     0.02923     0.00317
    -5.55059     0.00985     0.00167
    -5.53859     0.00621     0.00291
    -5.52559     0.01243     0.00820
    -5.51359     0.03215     0.02197
    -5.50059     0.07620     0.05220
    -5.48759     0.15982     0.10952
    -5.47559     0.29569     0.20268
    -5.46259     0.48279     0.33088
    -5.45059     0.69536     0.47667
    -5.43759     0.88357     0.60564
    -5.42459     0.99063     0.67882
    -5.41259     0.97976     0.67154
    -5.39959     0.85508     0.58583
    -5.38759     0.65957     0.45120
    -5.37459     0.45308     0.30739
    -5.36259     0.28840     0.18740
    -5.34959     0.20140     0.10840
    -5.33659     0.21852     0.07440
    -5.32459     0.36978     0.08416
    -5.31159     0.68871     0.13665
    -5.29959     1.18972     0.22922
    -5.28659     1.83051     0.35071
    -5.27359     2.48882     0.47648
    -5.26159     2.98704     0.57178
    -5.24859     3.16227     0.60531
    -5.23659     2.95428     0.56523
    -5.22359     2.43429     0.46585
    -5.21159     1.76975     0.33865
    -5.19859     1.13505     0.21720
    -5.18559     0.64223     0.12290
    -5.17359     0.32059     0.06135
    -5.16059     0.14120     0.02702
    -5.14859     0.05493     0.01050
    -5.13559     0.01922     0.00363
    -5.12259     0.00746     0.00122
    -5.11059     0.00817     0.00079
    -5.09759     0.02227     0.00173
    -5.08559     0.06378     0.00485
    -5.07259     0.16334     0.01241
    -5.06059     0.36949     0.02807
    -5.04759     0.73749     0.05603
    -5.03459     1.29881     0.09877
    -5.02259     2.01905     0.15388
    -5.00959     2.77289     0.21237
    -4.99759     3.36943     0.26108
    -4.98459     3.63966     0.28961
    -4.97159     3.52832     0.29767
    -4.95959     3.13849     0.29763
    -4.94659     2.67566     0.30846
    -4.93459     2.34073     0.34482
    -4.92159     2.23939     0.40878
    -4.90959     2.36605     0.49029
    -4.89659     2.65365     0.57530
    -4.88359     3.03125     0.65363
    -4.87159     3.43893     0.72109
    -4.85859     3.80624     0.77126
    -4.84659     4.03113     0.79254
    -4.83359     4.00796     0.77060
    -4.82159     3.69762     0.70056
    -4.80859     3.17959     0.59773
    -4.79559     2.63512     0.49572
    -4.78359     2.26465     0.43075
    -4.77059     2.17895     0.42118
    -4.75859     2.34209     0.45918
    -4.74559     2.59158     0.51206
    -4.73259     2.72680     0.54011
    -4.72059     2.61349     0.51732
    -4.70759     2.24897     0.44231
    -4.69559     1.74847     0.33622
    -4.68259     1.27725     0.22826
    -4.67059     0.97335     0.14186
    -4.65759     0.89836     0.08668
    -4.64459     1.02807     0.05998
    -4.63259     1.26974     0.05229
    -4.61959     1.49744     0.05289
    -4.60759     1.59823     0.05358
    -4.59459     1.51656     0.05004
    -4.58159     1.27235     0.04178
    -4.56959     0.94241     0.03091
    -4.55659     0.61598     0.02020
    -4.54459     0.35514     0.01164
    -4.53159     0.18068     0.00592
    -4.51959     0.08108     0.00266
    -4.50659     0.03210     0.00105
    -4.49359     0.01122     0.00037
    -4.48159     0.00349     0.00011
    -4.46859     0.00114     0.00004
    -4.45659     0.00111     0.00004
    -4.44359     0.00354     0.00013
    -4.43059     0.01209     0.00046
    -4.41859     0.03700     0.00140
    -4.40559     0.10011     0.00381
    -4.39359     0.23941     0.00916
    -4.38059     0.50626     0.01948
    -4.36859     0.94685     0.03667
    -4.35559     1.56673     0.06112
    -4.34259     2.29435     0.09018
    -4.33059     2.97483     0.11793
    -4.31759     3.41769     0.13671
    -4.30559     3.48378     0.14062
    -4.29259     3.16388     0.12879
    -4.28059     2.59581     0.10595
    -4.26759     2.01025     0.08074
    -4.25459     1.64626     0.06203
    -4.24259     1.67908     0.05617
    -4.22959     2.17746     0.06519
    -4.21759     3.08205     0.08682
    -4.20459     4.20701     0.11474
    -4.19159     5.27450     0.14068
    -4.17959     6.00108     0.15713
    -4.16659     6.19432     0.16083
    -4.15459     5.82303     0.15486
    -4.14159     5.02078     0.14814
    -4.12959     4.02740     0.15230
    -4.11659     3.09597     0.17651
    -4.10359     2.41113     0.22210
    -4.09159     2.05193     0.27969
    -4.07859     2.01082     0.33211
    -4.06659     2.25029     0.36253
    -4.05359     2.74467     0.36335
    -4.04059     3.46694     0.33965
    -4.02859     4.32591     0.30404
    -4.01559     5.12315     0.26745
    -4.00359     5.60066     0.23379
    -3.99059     5.57273     0.20189
    -3.97859     5.05387     0.17276
    -3.96559     4.28918     0.15590
    -3.95259     3.64842     0.17183
    -3.94059     3.46360     0.24823
    -3.92759     3.89974     0.41072
    -3.91559     4.90123     0.66642
    -3.90259     6.20435     0.98789
    -3.88959     7.41284     1.30715
    -3.87759     8.12162     1.53433
    -3.86459     8.06853     1.59572
    -3.85259     7.24422     1.47223
    -3.83959     5.89110     1.20657
    -3.82759     4.38162     0.88116
    -3.81459     3.06032     0.57595
    -3.80159     2.13506     0.33814
    -3.78959     1.66497     0.17968
    -3.77659     1.61058     0.08726
    -3.76459     1.89319     0.03979
    -3.75159     2.42798     0.01858
    -3.73859     3.12100     0.01110
    -3.72659     3.85145     0.01012
    -3.71359     4.47274     0.01175
    -3.70159     4.84333     0.01387
    -3.68859     4.87726     0.01540
    -3.67659     4.57471     0.01618
    -3.66359     4.02061     0.01714
    -3.65059     3.35456     0.02054
    -3.63859     2.73457     0.02981
    -3.62559     2.30849     0.04872
    -3.61359     2.17951     0.07953
    -3.60059     2.37335     0.12090
    -3.58859     2.81964     0.16660
    -3.57559     3.37889     0.20710
    -3.56259     3.91010     0.23392
    -3.55059     4.34108     0.24394
    -3.53759     4.69614     0.24074
    -3.52559     5.05542     0.23156
    -3.51259     5.47162     0.22294
    -3.49959     5.91149     0.21820
    -3.48759     6.24541     0.21856
    -3.47459     6.30984     0.22557
    -3.46259     5.99694     0.24162
    -3.44959     5.31953     0.26721
    -3.43759     4.41709     0.29775
    -3.42459     3.50965     0.32300
    -3.41159     2.83504     0.33246
    -3.39959     2.61046     0.32316
    -3.38659     2.99993     0.30399
    -3.37459     4.06367     0.29248
    -3.36159     5.68165     0.30585
    -3.34859     7.51356     0.35321
    -3.33659     9.06991     0.43459
    -3.32359     9.91670     0.54503
    -3.31159     9.89166     0.67818
    -3.29859     9.17444     0.82157
    -3.28659     8.16036     0.94949
    -3.27359     7.22535     1.02580
    -3.26059     6.56561     1.01767
    -3.24859     6.18990     0.91760
    -3.23559     6.03381     0.75180
    -3.22359     6.07335     0.57228
    -3.21059     6.36047     0.43556
    -3.19759     6.96866     0.38109
    -3.18559     7.88204     0.42265
    -3.17259     8.90545     0.54470
    -3.16059     9.67778     0.70334
    -3.14759     9.82119     0.84132
    -3.13559     9.14370     0.90433
    -3.12259     7.76090     0.86502
    -3.10959     6.05818     0.73494
    -3.09759     4.50776     0.55679
    -3.08459     3.46477     0.38213
    -3.07259     3.06116     0.24950
    -3.05959     3.21898     0.17575
    -3.04659     3.74331     0.15794
    -3.03459     4.41343     0.18242
    -3.02159     5.04045     0.23143
    -3.00959     5.47743     0.28758
    -2.99659     5.62948     0.33596
    -2.98459     5.46637     0.36702
    -2.97159     5.03976     0.37809
    -2.95859     4.47924     0.37354
    -2.94659     3.95459     0.36232
    -2.93359     3.62572     0.35488
    -2.92159     3.59569     0.35928
    -2.90859     3.88255     0.37809
    -2.89659     4.41380     0.40771
    -2.88359     5.04967     0.44142
    -2.87059     5.62575     0.47463
    -2.85859     5.99891     0.50664
    -2.84559     6.07561     0.53694
    -2.83359     5.84022     0.55925
    -2.82059     5.38321     0.56115
    -2.80759     4.90908     0.53358
    -2.79559     4.68495     0.47993
    -2.78259     4.92722     0.41524
    -2.77059     5.67942     0.35883
    -2.75759     6.74780     0.32229
    -2.74559     7.76604     0.30406
    -2.73259     8.33980     0.29319
    -2.71959     8.23007     0.27721
    -2.70759     7.43784     0.24931
    -2.69459     6.18251     0.21000
    -2.68259     4.78714     0.16561
    -2.66959     3.54874     0.12413
    -2.65659     2.66167     0.09190
    -2.64459     2.21716     0.07227
    -2.63159     2.25471     0.06572
    -2.61959     2.80215     0.07089
    -2.60659     3.85858     0.08509
    -2.59459     5.33510     0.10437
    -2.58159     7.00845     0.12479
    -2.56859     8.54652     0.14390
    -2.55659     9.60710     0.16244
    -2.54359     9.97048     0.18338
    -2.53159     9.61330     0.20875
    -2.51859     8.68296     0.23558
    -2.50559     7.40607     0.25543
    -2.49359     5.99711     0.25806
    -2.48059     4.62201     0.23824
    -2.46859     3.42189     0.20007
    -2.45559     2.54365     0.15597
    -2.44359     2.14869     0.12138
    -2.43059     2.39016     0.10888
    -2.41759     3.37174     0.12442
    -2.40559     5.09200     0.16698
    -2.39259     7.38828     0.22957
    -2.38059     9.91296     0.30113
    -2.36759    12.18678     0.36865
    -2.35459    13.74128     0.42023
    -2.34259    14.29433     0.44672
    -2.32959    13.87900     0.44636
    -2.31759    12.81580     0.42160
    -2.30459    11.54540     0.37951
    -2.29259    10.42087     0.32960
    -2.27959     9.57602     0.28009
    -2.26659     8.95418     0.23741
    -2.25459     8.45010     0.20570
    -2.24159     8.03195     0.18660
    -2.22959     7.74834     0.17865
    -2.21659     7.62012     0.17698
    -2.20459     7.53865     0.17468
    -2.19159     7.28278     0.16507
    -2.17859     6.65450     0.14518
    -2.16659     5.63513     0.11690
    -2.15359     4.41757     0.08614
    -2.14159     3.31773     0.05941
    -2.12859     2.61356     0.04118
    -2.11559     2.42524     0.03255
    -2.10359     2.68121     0.03149
    -2.09059     3.16433     0.03427
    -2.07859     3.61396     0.03701
    -2.06559     3.84036     0.03718
    -2.05359     3.80598     0.03434
    -2.04059     3.62889     0.03000
    -2.02759     3.50705     0.02654
    -2.01559     3.59441     0.02591
    -2.00259     3.91023     0.02890
    -1.99059     4.33201     0.03538
    -1.97759     4.68547     0.04545
    -1.96459     4.87134     0.06038
    -1.95259     4.93416     0.08233
    -1.93959     5.01047     0.11258
    -1.92759     5.20038     0.14876
    -1.91459     5.47625     0.18415
    -1.90259     5.70525     0.21000
    -1.88959     5.75781     0.22004
    -1.87659     5.60613     0.21366
    -1.86459     5.31026     0.19547
    -1.85159     4.93152     0.17159
    -1.83959     4.47240     0.14622
    -1.82659     3.90043     0.12089
    -1.81359     3.22171     0.09658
    -1.80159     2.53322     0.07539
    -1.78859     2.00321     0.06079
    -1.77659     1.80733     0.05604
    -1.76359     2.07078     0.06252
    -1.75159     2.83498     0.07920
    -1.73859     4.03384     0.10263
    -1.72559     5.47139     0.12749
    -1.71359     6.83237     0.14722
    -1.70059     7.75706     0.15560
    -1.68859     7.98111     0.14944
    -1.67559     7.46024     0.13027
    -1.66359     6.40725     0.10444
    -1.65059     5.20764     0.08073
    -1.63759     4.27427     0.06687
    -1.62559     3.89390     0.06672
    -1.61259     4.15017     0.07921
    -1.60059     4.90872     0.09912
    -1.58759     5.89174     0.11929
    -1.57459     6.79945     0.13350
    -1.56259     7.44449     0.13900
    -1.54959     7.81025     0.13690
    -1.53759     8.00875     0.13060
    -1.52459     8.14887     0.12302
    -1.51259     8.24258     0.11544
    -1.49959     8.20609     0.10772
    -1.48659     7.94554     0.09982
    -1.47459     7.44917     0.09260
    -1.46159     6.78998     0.08693
    -1.44959     6.06952     0.08237
    -1.43659     5.35547     0.07715
    -1.42359     4.67657     0.06900
    -1.41159     4.05108     0.05729
    -1.39859     3.50621     0.04319
    -1.38659     3.06622     0.02925
    -1.37359     2.73154     0.01767
    -1.36159     2.46937     0.00953
    -1.34859     2.22778     0.00463
    -1.33559     1.96529     0.00210
    -1.32359     1.67065     0.00097
    -1.31059     1.37274     0.00059
    -1.29859     1.13605     0.00061
    -1.28559     1.03473     0.00092
    -1.27259     1.12436     0.00151
    -1.26059     1.41783     0.00242
    -1.24759     1.88135     0.00368
    -1.23559     2.45185     0.00535
    -1.22259     3.05893     0.00758
    -1.21059     3.63737     0.01068
    -1.19759     4.12039     0.01514
    -1.18459     4.43373     0.02144
    -1.17259     4.51848     0.02975
    -1.15959     4.35709     0.03946
    -1.14759     3.98730     0.04882
    -1.13459     3.48905     0.05531
    -1.12159     2.95742     0.05667
    -1.10959     2.49547     0.05229
    -1.09659     2.22054     0.04386
    -1.08459     2.25685     0.03494
    -1.07159     2.69553     0.02977
    -1.05959     3.54216     0.03202
    -1.04659     4.68413     0.04371
    -1.03359     5.90170     0.06422
    -1.02159     6.91616     0.08972
    -1.00859     7.46674     0.11348
    -0.99659     7.38824     0.12779
    -0.98359     6.67264     0.12762
    -0.97159     5.48316     0.11285
    -0.95859     4.10366     0.08832
    -0.94559     2.84465     0.06129
    -0.93359     1.94543     0.03800
    -0.92059     1.52844     0.02186
    -0.90859     1.59761     0.01345
    -0.89559     2.06634     0.01186
    -0.88259     2.79277     0.01578
    -0.87059     3.62473     0.02385
    -0.85759     4.45202     0.03446
    -0.84559     5.23044     0.04565
    -0.83259     5.95808     0.05554
    -0.82059     6.60252     0.06270
    -0.80759     7.04820     0.06652
    -0.79459     7.12042     0.06685
    -0.78259     6.68497     0.06349
    -0.76959     5.74950     0.05639
    -0.75759     4.48654     0.04628
    -0.74459     3.15530     0.03457
    -0.73159     1.99211     0.02328
    -0.71959     1.12576     0.01401
    -0.70659     0.56847     0.00751
    -0.69459     0.25696     0.00357
    -0.68159     0.10685     0.00152
    -0.66959     0.05004     0.00061
    -0.65659     0.04876     0.00033
    -0.64359     0.09499     0.00042
    -0.63159     0.20494     0.00084
    -0.61859     0.41291     0.00172
    -0.60659     0.76395     0.00335
    -0.59359     1.30423     0.00619
    -0.58059     2.06617     0.01083
    -0.56859     3.04834     0.01779
    -0.55559     4.19591     0.02708
    -0.54359     5.38463     0.03773
    -0.53059     6.44194     0.04764
    -0.51859     7.19156     0.05406
    -0.50559     7.51586     0.05501
    -0.49259     7.39852     0.05006
    -0.48059     6.92541     0.04084
    -0.46759     6.25652     0.03015
    -0.45559     5.58637     0.02068
    -0.44259     5.09913     0.01408
    -0.42959     4.89755     0.01064
    -0.41759     4.95175     0.00961
    -0.40459     5.10454     0.00976
    -0.39259     5.16647     0.00993
    -0.37959     5.04069     0.00945
    -0.36759     4.77419     0.00821
    -0.35459     4.49377     0.00651
    -0.34159     4.27696     0.00481
    -0.32959     4.08183     0.00341
    -0.31659     3.78756     0.00240
    -0.30459     3.30804     0.00172
    -0.29159     2.67405     0.00132
    -0.27959     2.02581     0.00125
    -0.26659     1.53665     0.00164
    -0.25359     1.32910     0.00275
    -0.24159     1.43102     0.00476
    -0.22859     1.77894     0.00770
    -0.21659     2.24464     0.01120
    -0.20359     2.67456     0.01451
    -0.19059     2.92922     0.01668
    -0.17859     2.92458     0.01697
    -0.16559     2.65230     0.01528
    -0.15359     2.18019     0.01217
    -0.14059     1.62191     0.00856
    -0.12859     1.09529     0.00535
    -0.11559     0.68953     0.00300
    -0.10259     0.45451     0.00163
    -0.09059     0.41559     0.00112
    -0.07759     0.59060     0.00130
    -0.06559     0.99012     0.00207
    -0.05259     1.59421     0.00331
    -0.03959     2.32369     0.00482
    -0.02759     3.03946     0.00631
    -0.01459     3.58498     0.00746
    -0.00259     3.85441     0.00805
     0.01041     3.83231     0.00804
     0.02241     3.58104     0.00754
     0.03541     3.19357     0.00671
     0.04841     2.75866     0.00569
     0.06041     2.35981     0.00461
     0.07341     2.07663     0.00362
     0.08541     1.96789     0.00288
     0.09841     2.03552     0.00253
     0.11141     2.20633     0.00268
     0.12341     2.36609     0.00337
     0.13641     2.42368     0.00456
     0.14841     2.36207     0.00614
     0.16141     2.24199     0.00783
     0.17341     2.15952     0.00920
     0.18641     2.19320     0.00986
     0.19941     2.36409     0.00960
     0.21141     2.62223     0.00853
     0.22441     2.85790     0.00700
     0.23641     2.93997     0.00536
     0.24941     2.77750     0.00389
     0.26241     2.37007     0.00269
     0.27441     1.80876     0.00176
     0.28741     1.22743     0.00108
     0.29941     0.73811     0.00061
     0.31241     0.39264     0.00031
     0.32441     0.18455     0.00014
     0.33741     0.07658     0.00006
     0.35041     0.02805     0.00002
     0.36241     0.00906     0.00001
     0.37541     0.00258     0.00000
     0.38741     0.00065     0.00000
     0.40041     0.00014     0.00000
     0.41241     0.00003     0.00000
     0.42541     0.00000     0.00000
     0.43841     0.00000     0.00000
     0.45041     0.00000     0.00000
     0.46341     0.00000     0.00000
     0.47541     0.00000     0.00000
     0.48841     0.00000     0.00000
     0.50141     0.00000     0.00000
     0.51341     0.00000     0.00000
     0.52641     0.00000     0.00000
     0.53841     0.00000     0.00000
     0.55141     0.00000     0.00000
     0.56341     0.00000     0.00000
     0.57641     0.00000     0.00000
     0.58941     0.00000     0.00000
     0.60141     0.00001     0.00000
     0.61441     0.00004     0.00000
     0.62641     0.00019     0.00000
     0.63941     0.00081     0.00000
     0.65241     0.00299     0.00000
     0.66441     0.00973     0.00001
     0.67741     0.02787     0.00002
     0.68941     0.07044     0.00005
     0.70241     0.15705     0.00010
     0.71441     0.30895     0.00020
     0.72741     0.53613     0.00035
     0.74041     0.82085     0.00054
     0.75241     1.10845     0.00073
     0.76541     1.32110     0.00087
     0.77741     1.38885     0.00091
     0.79041     1.28813     0.00084
     0.80341     1.05390     0.00069
     0.81541     0.76157     0.00050
     0.82841     0.48780     0.00032
     0.84041     0.28362     0.00018
     0.85341     0.16914     0.00010
     0.86541     0.14911     0.00008
     0.87841     0.23186     0.00010
     0.89141     0.43577     0.00018
     0.90341     0.77531     0.00031
     0.91641     1.23190     0.00050
     0.92841     1.73046     0.00070
     0.94141     2.14546     0.00087
     0.95341     2.34679     0.00095
     0.96641     2.26464     0.00092
     0.97941     1.92799     0.00078
     0.99141     1.44855     0.00059
     1.00441     0.96165     0.00039
     1.01641     0.56803     0.00023
     1.02941     0.30996     0.00012
     1.04241     0.18438     0.00006
     1.05441     0.17158     0.00003
     1.06741     0.25447     0.00002
     1.07941     0.41877     0.00002
     1.09241     0.63976     0.00002
     1.10441     0.87002     0.00003
     1.11741     1.04590     0.00004
     1.13041     1.10974     0.00004
     1.14241     1.03849     0.00004
     1.15541     0.85762     0.00003
     1.16741     0.62468     0.00002
     1.18041     0.40151     0.00001
     1.19341     0.22765     0.00001
     1.20541     0.11387     0.00000
     1.21841     0.05023     0.00000
     1.23041     0.01956     0.00000
     1.24341     0.00672     0.00000
     1.25541     0.00203     0.00000
     1.26841     0.00054     0.00000
     1.28141     0.00013     0.00000
     1.29341     0.00003     0.00000
     1.30641     0.00000     0.00000
     1.31841     0.00000     0.00000
     1.33141     0.00000     0.00000
     1.34441     0.00000     0.00000
     1.35641     0.00000     0.00000
     1.36941     0.00001     0.00000
     1.38141     0.00005     0.00000
     1.39441     0.00021     0.00000
     1.40641     0.00083     0.00002
     1.41941     0.00289     0.00007
     1.43241     0.00886     0.00021
     1.44441     0.02395     0.00056
     1.45741     0.05715     0.00134
     1.46941     0.12033     0.00281
     1.48241     0.22363     0.00522
     1.49541     0.36718     0.00855
