      #Energy        TDOS
      -8.51317       0.48280
      -8.50117       0.44870
      -8.48917       0.41540
      -8.47717       0.38640
      -8.46517       0.36590
      -8.45317       0.35800
      -8.44117       0.36510
      -8.42917       0.38710
      -8.41717       0.42010
      -8.40517       0.45720
      -8.39317       0.49040
      -8.38117       0.51250
      -8.36917       0.51900
      -8.35717       0.50860
      -8.34517       0.48290
      -8.33317       0.44560
      -8.32117       0.40250
      -8.30917       0.35970
      -8.29717       0.32260
      -8.28517       0.29530
      -8.27317       0.27920
      -8.26117       0.27410
      -8.24917       0.27860
      -8.23717       0.29050
      -8.22517       0.30780
      -8.21317       0.32870
      -8.20117       0.35120
      -8.18917       0.37270
      -8.17717       0.38930
      -8.16517       0.39590
      -8.15317       0.38790
      -8.14117       0.36400
      -8.12917       0.32690
      -8.11717       0.28340
      -8.10517       0.24170
      -8.09317       0.20800
      -8.08117       0.18560
      -8.06917       0.17460
      -8.05717       0.17290
      -8.04517       0.17780
      -8.03317       0.18570
      -8.02117       0.19330
      -8.00917       0.19700
      -7.99717       0.19400
      -7.98517       0.18340
      -7.97317       0.16650
      -7.96117       0.14640
      -7.94917       0.12680
      -7.93717       0.11040
      -7.92517       0.09824
      -7.91317       0.09025
      -7.90117       0.08555
      -7.88917       0.08320
      -7.87817       0.08257
      -7.86617       0.08330
      -7.85417       0.08513
      -7.84217       0.08757
      -7.83017       0.08970
      -7.81817       0.09032
      -7.80617       0.08846
      -7.79417       0.08409
      -7.78217       0.07862
      -7.77017       0.07462
      -7.75817       0.07515
      -7.74617       0.08275
      -7.73417       0.09857
      -7.72217       0.12190
      -7.71017       0.15040
      -7.69817       0.18060
      -7.68617       0.20940
      -7.67417       0.23480
      -7.66217       0.25600
      -7.65017       0.27230
      -7.63817       0.28290
      -7.62617       0.28610
      -7.61417       0.28060
      -7.60217       0.26660
      -7.59017       0.24640
      -7.57817       0.22390
      -7.56617       0.20300
      -7.55417       0.18660
      -7.54217       0.17660
      -7.53017       0.17480
      -7.51817       0.18370
      -7.50617       0.20610
      -7.49417       0.24440
      -7.48217       0.29780
      -7.47017       0.36070
      -7.45817       0.42280
      -7.44617       0.47230
      -7.43417       0.50000
      -7.42217       0.50260
      -7.41017       0.48320
      -7.39817       0.44930
      -7.38617       0.40950
      -7.37417       0.37080
      -7.36217       0.33680
      -7.35017       0.30820
      -7.33817       0.28520
      -7.32617       0.26890
      -7.31417       0.26270
      -7.30217       0.27160
      -7.29017       0.30020
      -7.27817       0.35060
      -7.26617       0.42060
      -7.25417       0.50340
      -7.24217       0.58780
      -7.23017       0.65930
      -7.21817       0.70330
      -7.20617       0.71020
      -7.19417       0.67970
      -7.18217       0.62100
      -7.17017       0.54960
      -7.15817       0.48170
      -7.14617       0.43030
      -7.13417       0.40310
      -7.12217       0.40320
      -7.11017       0.43040
      -7.09817       0.48260
      -7.08617       0.55700
      -7.07417       0.64930
      -7.06217       0.75280
      -7.05017       0.85840
      -7.03817       0.95670
      -7.02617       1.04100
      -7.01417       1.11200
      -7.00217       1.17500
      -6.99017       1.23600
      -6.97817       1.30300
      -6.96617       1.37700
      -6.95417       1.45900
      -6.94217       1.54400
      -6.93017       1.62400
      -6.91817       1.68800
      -6.90617       1.72300
      -6.89417       1.72000
      -6.88217       1.67600
      -6.87017       1.59700
      -6.85817       1.49500
      -6.84617       1.38900
      -6.83417       1.29200
      -6.82217       1.21700
      -6.81017       1.16700
      -6.79817       1.13800
      -6.78617       1.12100
      -6.77417       1.10800
      -6.76217       1.09200
      -6.75017       1.07200
      -6.73817       1.05100
      -6.72617       1.03000
      -6.71417       1.01000
      -6.70217       0.99190
      -6.69017       0.97270
      -6.67817       0.95030
      -6.66617       0.92180
      -6.65417       0.88460
      -6.64217       0.83920
      -6.63117       0.79000
      -6.61917       0.74570
      -6.60717       0.71660
      -6.59517       0.70980
      -6.58317       0.72510
      -6.57117       0.75430
      -6.55917       0.78470
      -6.54717       0.80410
      -6.53517       0.80600
      -6.52317       0.79180
      -6.51117       0.76890
      -6.49917       0.74710
      -6.48717       0.73440
      -6.47517       0.73260
      -6.46317       0.73770
      -6.45117       0.74120
      -6.43917       0.73560
      -6.42717       0.71750
      -6.41517       0.68960
      -6.40317       0.65820
      -6.39117       0.62990
      -6.37917       0.60870
      -6.36717       0.59480
      -6.35517       0.58530
      -6.34317       0.57680
      -6.33117       0.56720
      -6.31917       0.55830
      -6.30717       0.55520
      -6.29517       0.56400
      -6.28317       0.58790
      -6.27117       0.62350
      -6.25917       0.66160
      -6.24717       0.68940
      -6.23517       0.69630
      -6.22317       0.67840
      -6.21117       0.63940
      -6.19917       0.58970
      -6.18717       0.54220
      -6.17517       0.50810
      -6.16317       0.49260
      -6.15117       0.49390
      -6.13917       0.50440
      -6.12717       0.51440
      -6.11517       0.51700
      -6.10317       0.51090
      -6.09117       0.50000
      -6.07917       0.49010
      -6.06717       0.48570
      -6.05517       0.48810
      -6.04317       0.49610
      -6.03117       0.50730
      -6.01917       0.51890
      -6.00717       0.52780
      -5.99517       0.53090
      -5.98317       0.52620
      -5.97117       0.51450
      -5.95917       0.49930
      -5.94717       0.48560
      -5.93517       0.47690
      -5.92317       0.47430
      -5.91117       0.47630
      -5.89917       0.48070
      -5.88717       0.48450
      -5.87517       0.48390
      -5.86317       0.47470
      -5.85117       0.45360
      -5.83917       0.42120
      -5.82717       0.38290
      -5.81517       0.34780
      -5.80317       0.32580
      -5.79117       0.32420
      -5.77917       0.34560
      -5.76717       0.38690
      -5.75517       0.44010
      -5.74317       0.49370
      -5.73117       0.53570
      -5.71917       0.55560
      -5.70717       0.54810
      -5.69517       0.51380
      -5.68317       0.45970
      -5.67117       0.39800
      -5.65917       0.34270
      -5.64717       0.30650
      -5.63517       0.29670
      -5.62317       0.31380
      -5.61117       0.35010
      -5.59917       0.39230
      -5.58717       0.42530
      -5.57517       0.43740
      -5.56317       0.42470
      -5.55117       0.39220
      -5.53917       0.35170
      -5.52717       0.31650
      -5.51517       0.29600
      -5.50317       0.29390
      -5.49117       0.30860
      -5.47917       0.33510
      -5.46717       0.36770
      -5.45517       0.40000
      -5.44317       0.42520
      -5.43117       0.43740
      -5.41917       0.43310
      -5.40717       0.41300
      -5.39517       0.38200
      -5.38417       0.34760
      -5.37217       0.31710
      -5.36017       0.29540
