# E_raw(eV)  DOS(states/eV)  E_minus_Ef(eV)  E_minus_Evac_left(eV)  E_minus_Evac_right(eV)  E_minus_Vmid(eV)
-1.411999999999999922e+00 5.511000000000000121e+00 -8.825934099999999116e-01 -6.326339974779505937e+00 -5.573456951762167932e+00 3.546131800629105157e+00
-1.399999999999999911e+00 7.088000000000000078e+00 -8.705934099999999010e-01 -6.314339974779505482e+00 -5.561456951762167478e+00 3.558131800629105168e+00
-1.387000000000000011e+00 8.579000000000000625e+00 -8.575934100000000004e-01 -6.301339974779505582e+00 -5.548456951762167577e+00 3.571131800629105069e+00
-1.375000000000000000e+00 9.896000000000000796e+00 -8.455934099999999898e-01 -6.289339974779506015e+00 -5.536456951762168011e+00 3.583131800629105079e+00
-1.362000000000000099e+00 1.105000000000000071e+01 -8.325934100000000893e-01 -6.276339974779506115e+00 -5.523456951762168110e+00 3.596131800629104980e+00
-1.350000000000000089e+00 1.200000000000000000e+01 -8.205934100000000786e-01 -6.264339974779506548e+00 -5.511456951762168543e+00 3.608131800629104990e+00
-1.336999999999999966e+00 1.258999999999999986e+01 -8.075934099999999560e-01 -6.251339974779505759e+00 -5.498456951762167755e+00 3.621131800629105335e+00
-1.324000000000000066e+00 1.253999999999999915e+01 -7.945934100000000555e-01 -6.238339974779505859e+00 -5.485456951762167854e+00 3.634131800629105236e+00
-1.312000000000000055e+00 1.164000000000000057e+01 -7.825934100000000448e-01 -6.226339974779506292e+00 -5.473456951762168288e+00 3.646131800629104802e+00
-1.298999999999999932e+00 9.913999999999999702e+00 -7.695934099999999223e-01 -6.213339974779506392e+00 -5.460456951762168387e+00 3.659131800629105147e+00
-1.286999999999999922e+00 7.668999999999999595e+00 -7.575934099999999116e-01 -6.201339974779505937e+00 -5.448456951762167932e+00 3.671131800629105157e+00
-1.274000000000000021e+00 5.352000000000000313e+00 -7.445934100000000111e-01 -6.188339974779506036e+00 -5.435456951762168032e+00 3.684131800629105058e+00
-1.260999999999999899e+00 3.354999999999999982e+00 -7.315934099999998885e-01 -6.175339974779506136e+00 -5.422456951762168131e+00 3.697131800629104958e+00
-1.249000000000000110e+00 1.883999999999999897e+00 -7.195934100000000999e-01 -6.163339974779505681e+00 -5.410456951762167677e+00 3.709131800629104969e+00
-1.235999999999999988e+00 9.459999999999999520e-01 -7.065934099999999773e-01 -6.150339974779505781e+00 -5.397456951762167776e+00 3.722131800629105314e+00
-1.223999999999999977e+00 4.254999999999999893e-01 -6.945934099999999667e-01 -6.138339974779506214e+00 -5.385456951762168210e+00 3.734131800629104880e+00
-1.211000000000000076e+00 1.766999999999999960e-01 -6.815934100000000662e-01 -6.125339974779506313e+00 -5.372456951762168309e+00 3.747131800629104781e+00
-1.199000000000000066e+00 8.401999999999999746e-02 -6.695934100000000555e-01 -6.113339974779505859e+00 -5.360456951762167854e+00 3.759131800629105236e+00
-1.185999999999999943e+00 8.523999999999999633e-02 -6.565934099999999329e-01 -6.100339974779505958e+00 -5.347456951762167954e+00 3.772131800629105136e+00
-1.173000000000000043e+00 1.691999999999999893e-01 -6.435934100000000324e-01 -6.087339974779506058e+00 -5.334456951762168053e+00 3.785131800629105037e+00
-1.161000000000000032e+00 3.665999999999999814e-01 -6.315934100000000218e-01 -6.075339974779506491e+00 -5.322456951762168487e+00 3.797131800629105047e+00
-1.147999999999999909e+00 7.398000000000000131e-01 -6.185934099999998992e-01 -6.062339974779505702e+00 -5.309456951762167698e+00 3.810131800629105392e+00
-1.135999999999999899e+00 1.368999999999999995e+00 -6.065934099999998885e-01 -6.050339974779506136e+00 -5.297456951762168131e+00 3.822131800629104958e+00
-1.122999999999999998e+00 2.333000000000000185e+00 -5.935934099999999880e-01 -6.037339974779506235e+00 -5.284456951762168231e+00 3.835131800629104859e+00
-1.110000000000000098e+00 3.682999999999999829e+00 -5.805934100000000875e-01 -6.024339974779506335e+00 -5.271456951762168330e+00 3.848131800629104760e+00
-1.098000000000000087e+00 5.408999999999999808e+00 -5.685934100000000768e-01 -6.012339974779505880e+00 -5.259456951762167876e+00 3.860131800629105214e+00
-1.084999999999999964e+00 7.402999999999999581e+00 -5.555934099999999543e-01 -5.999339974779505980e+00 -5.246456951762167975e+00 3.873131800629105115e+00
-1.072999999999999954e+00 9.457000000000000739e+00 -5.435934099999999436e-01 -5.987339974779505525e+00 -5.234456951762167520e+00 3.885131800629105125e+00
-1.060000000000000053e+00 1.127999999999999936e+01 -5.305934100000000431e-01 -5.974339974779505624e+00 -5.221456951762167620e+00 3.898131800629105026e+00
-1.048000000000000043e+00 1.260999999999999943e+01 -5.185934100000000324e-01 -5.962339974779506058e+00 -5.209456951762168053e+00 3.910131800629105037e+00
-1.034999999999999920e+00 1.324000000000000021e+01 -5.055934099999999098e-01 -5.949339974779506157e+00 -5.196456951762168153e+00 3.923131800629104937e+00
-1.022000000000000020e+00 1.315000000000000036e+01 -4.925934100000000093e-01 -5.936339974779506257e+00 -5.183456951762168252e+00 3.936131800629104838e+00
-1.010000000000000009e+00 1.247000000000000064e+01 -4.805934099999999987e-01 -5.924339974779505802e+00 -5.171456951762167797e+00 3.948131800629105292e+00
-9.969999999999999973e-01 1.142999999999999972e+01 -4.675934099999999871e-01 -5.911339974779505901e+00 -5.158456951762167897e+00 3.961131800629105193e+00
-9.849999999999999867e-01 1.036999999999999922e+01 -4.555934099999999765e-01 -5.899339974779506335e+00 -5.146456951762168330e+00 3.973131800629105204e+00
-9.719999999999999751e-01 9.596999999999999531e+00 -4.425934099999999649e-01 -5.886339974779506434e+00 -5.133456951762168430e+00 3.986131800629105104e+00
-9.589999999999999636e-01 9.314999999999999503e+00 -4.295934099999999534e-01 -5.873339974779505646e+00 -5.120456951762167641e+00 3.999131800629105005e+00
-9.469999999999999529e-01 9.471000000000000085e+00 -4.175934099999999427e-01 -5.861339974779506079e+00 -5.108456951762168075e+00 4.011131800629105015e+00
-9.340000000000000524e-01 9.766999999999999460e+00 -4.045934100000000422e-01 -5.848339974779506178e+00 -5.095456951762168174e+00 4.024131800629104916e+00
-9.220000000000000417e-01 9.842999999999999972e+00 -3.925934100000000315e-01 -5.836339974779505724e+00 -5.083456951762167719e+00 4.036131800629105371e+00
-9.090000000000000302e-01 9.509999999999999787e+00 -3.795934100000000200e-01 -5.823339974779505823e+00 -5.070456951762167819e+00 4.049131800629105271e+00
-8.970000000000000195e-01 8.861000000000000654e+00 -3.675934100000000093e-01 -5.811339974779506257e+00 -5.058456951762168252e+00 4.061131800629104838e+00
-8.840000000000000080e-01 8.157000000000000028e+00 -3.545934099999999978e-01 -5.798339974779506356e+00 -5.045456951762168352e+00 4.074131800629104738e+00
-8.709999999999999964e-01 7.581999999999999851e+00 -3.415934099999999862e-01 -5.785339974779505567e+00 -5.032456951762167563e+00 4.087131800629105527e+00
-8.589999999999999858e-01 7.099999999999999645e+00 -3.295934099999999756e-01 -5.773339974779506001e+00 -5.020456951762167996e+00 4.099131800629105093e+00
-8.459999999999999742e-01 6.511000000000000121e+00 -3.165934099999999640e-01 -5.760339974779506100e+00 -5.007456951762168096e+00 4.112131800629104994e+00
-8.339999999999999636e-01 5.657000000000000028e+00 -3.045934099999999534e-01 -5.748339974779505646e+00 -4.995456951762167641e+00 4.124131800629105449e+00
-8.209999999999999520e-01 4.570000000000000284e+00 -2.915934099999999418e-01 -5.735339974779505745e+00 -4.982456951762167741e+00 4.137131800629105349e+00
-8.090000000000000524e-01 3.478000000000000203e+00 -2.795934100000000422e-01 -5.723339974779506178e+00 -4.970456951762168174e+00 4.149131800629104916e+00
-7.960000000000000409e-01 2.676000000000000156e+00 -2.665934100000000306e-01 -5.710339974779506278e+00 -4.957456951762168273e+00 4.162131800629104816e+00
-7.830000000000000293e-01 2.383999999999999897e+00 -2.535934100000000191e-01 -5.697339974779506377e+00 -4.944456951762168373e+00 4.175131800629104717e+00
-7.710000000000000187e-01 2.669999999999999929e+00 -2.415934100000000084e-01 -5.685339974779505923e+00 -4.932456951762167918e+00 4.187131800629105172e+00
-7.580000000000000071e-01 3.435000000000000053e+00 -2.285934099999999969e-01 -5.672339974779506022e+00 -4.919456951762168018e+00 4.200131800629105072e+00
-7.459999999999999964e-01 4.458000000000000185e+00 -2.165934099999999862e-01 -5.660339974779505567e+00 -4.907456951762167563e+00 4.212131800629105527e+00
-7.329999999999999849e-01 5.443999999999999950e+00 -2.035934099999999747e-01 -5.647339974779505667e+00 -4.894456951762167662e+00 4.225131800629105427e+00
-7.199999999999999734e-01 6.102999999999999758e+00 -1.905934099999999631e-01 -5.634339974779505766e+00 -4.881456951762167762e+00 4.238131800629105328e+00
-7.079999999999999627e-01 6.230000000000000426e+00 -1.785934099999999525e-01 -5.622339974779506200e+00 -4.869456951762168195e+00 4.250131800629104895e+00
-6.949999999999999512e-01 5.770999999999999908e+00 -1.655934099999999409e-01 -5.609339974779506299e+00 -4.856456951762168295e+00 4.263131800629104795e+00
-6.830000000000000515e-01 4.839999999999999858e+00 -1.535934100000000413e-01 -5.597339974779505845e+00 -4.844456951762167840e+00 4.275131800629105250e+00
-6.700000000000000400e-01 3.666999999999999815e+00 -1.405934100000000297e-01 -5.584339974779505944e+00 -4.831456951762167940e+00 4.288131800629105150e+00
-6.580000000000000293e-01 2.513999999999999790e+00 -1.285934100000000191e-01 -5.572339974779506377e+00 -4.819456951762168373e+00 4.300131800629104717e+00
-6.450000000000000178e-01 1.590000000000000080e+00 -1.155934100000000075e-01 -5.559339974779506477e+00 -4.806456951762168472e+00 4.313131800629104617e+00
-6.320000000000000062e-01 1.014999999999999902e+00 -1.025934099999999960e-01 -5.546339974779505688e+00 -4.793456951762167684e+00 4.326131800629105406e+00
-6.199999999999999956e-01 8.428999999999999826e-01 -9.059340999999998534e-02 -5.534339974779506122e+00 -4.781456951762168117e+00 4.338131800629104973e+00
-6.069999999999999840e-01 1.094999999999999973e+00 -7.759340999999997379e-02 -5.521339974779506221e+00 -4.768456951762168217e+00 4.351131800629104873e+00
-5.949999999999999734e-01 1.774999999999999911e+00 -6.559340999999996313e-02 -5.509339974779505766e+00 -4.756456951762167762e+00 4.363131800629105328e+00
-5.819999999999999618e-01 2.830000000000000071e+00 -5.259340999999995159e-02 -5.496339974779505866e+00 -4.743456951762167861e+00 4.376131800629105228e+00
-5.689999999999999503e-01 4.107999999999999652e+00 -3.959340999999994004e-02 -5.483339974779505965e+00 -4.730456951762167961e+00 4.389131800629105129e+00
-5.570000000000000506e-01 5.352000000000000313e+00 -2.759341000000004041e-02 -5.471339974779506399e+00 -4.718456951762168394e+00 4.401131800629104696e+00
-5.440000000000000391e-01 6.277000000000000135e+00 -1.459341000000002886e-02 -5.458339974779505610e+00 -4.705456951762167606e+00 4.414131800629105484e+00
-5.320000000000000284e-01 6.692999999999999616e+00 -2.593410000000018201e-03 -5.446339974779506043e+00 -4.693456951762168039e+00 4.426131800629105051e+00
-5.190000000000000169e-01 6.581000000000000405e+00 1.040658999999999335e-02 -5.433339974779506143e+00 -4.680456951762168138e+00 4.439131800629104951e+00
-5.070000000000000062e-01 6.075999999999999623e+00 2.240659000000000400e-02 -5.421339974779505688e+00 -4.668456951762167684e+00 4.451131800629105406e+00
-4.939999999999999947e-01 5.376999999999999780e+00 3.540659000000001555e-02 -5.408339974779505788e+00 -4.655456951762167783e+00 4.464131800629105307e+00
-4.809999999999999831e-01 4.681000000000000050e+00 4.840659000000002710e-02 -5.395339974779505887e+00 -4.642456951762167883e+00 4.477131800629105207e+00
-4.689999999999999725e-01 4.166999999999999815e+00 6.040659000000003775e-02 -5.383339974779506321e+00 -4.630456951762168316e+00 4.489131800629104774e+00
-4.560000000000000164e-01 3.991999999999999993e+00 7.340658999999999379e-02 -5.370339974779506420e+00 -4.617456951762168416e+00 4.502131800629104674e+00
-4.440000000000000058e-01 4.237000000000000099e+00 8.540659000000000445e-02 -5.358339974779505965e+00 -4.605456951762167961e+00 4.514131800629105129e+00
-4.309999999999999942e-01 4.836999999999999744e+00 9.840659000000001599e-02 -5.345339974779506065e+00 -4.592456951762168060e+00 4.527131800629105030e+00
-4.179999999999999827e-01 5.554000000000000270e+00 1.114065900000000275e-01 -5.332339974779506164e+00 -4.579456951762168160e+00 4.540131800629104930e+00
-4.060000000000000275e-01 6.072000000000000064e+00 1.234065899999999827e-01 -5.320339974779505710e+00 -4.567456951762167705e+00 4.552131800629105385e+00
-3.930000000000000160e-01 6.158000000000000362e+00 1.364065899999999942e-01 -5.307339974779505809e+00 -4.554456951762167805e+00 4.565131800629105285e+00
-3.810000000000000053e-01 5.801999999999999602e+00 1.484065900000000049e-01 -5.295339974779506242e+00 -4.542456951762168238e+00 4.577131800629104852e+00
-3.679999999999999938e-01 5.213000000000000078e+00 1.614065900000000164e-01 -5.282339974779506342e+00 -4.529456951762168337e+00 4.590131800629104752e+00
-3.559999999999999831e-01 4.701999999999999957e+00 1.734065900000000271e-01 -5.270339974779505887e+00 -4.517456951762167883e+00 4.602131800629105207e+00
-3.430000000000000271e-01 4.522000000000000242e+00 1.864065899999999831e-01 -5.257339974779505987e+00 -4.504456951762167982e+00 4.615131800629105108e+00
-3.300000000000000155e-01 4.761000000000000121e+00 1.994065899999999947e-01 -5.244339974779506086e+00 -4.491456951762168082e+00 4.628131800629105008e+00
-3.180000000000000049e-01 5.301999999999999602e+00 2.114065900000000053e-01 -5.232339974779505631e+00 -4.479456951762167627e+00 4.640131800629105463e+00
-3.049999999999999933e-01 5.865000000000000213e+00 2.244065900000000169e-01 -5.219339974779505731e+00 -4.466456951762167726e+00 4.653131800629105363e+00
-2.929999999999999827e-01 6.123999999999999666e+00 2.364065900000000275e-01 -5.207339974779506164e+00 -4.454456951762168160e+00 4.665131800629104930e+00
-2.800000000000000266e-01 5.849999999999999645e+00 2.494065899999999836e-01 -5.194339974779506264e+00 -4.441456951762168259e+00 4.678131800629104831e+00
-2.670000000000000151e-01 5.028999999999999915e+00 2.624065899999999951e-01 -5.181339974779506363e+00 -4.428456951762168359e+00 4.691131800629104731e+00
-2.550000000000000044e-01 3.854999999999999982e+00 2.744065900000000058e-01 -5.169339974779505908e+00 -4.416456951762167904e+00 4.703131800629105186e+00
-2.419999999999999929e-01 2.623000000000000220e+00 2.874065900000000173e-01 -5.156339974779506008e+00 -4.403456951762168003e+00 4.716131800629105086e+00
-2.300000000000000100e-01 1.580000000000000071e+00 2.994065900000000280e-01 -5.144339974779506441e+00 -4.391456951762168437e+00 4.728131800629104653e+00
-2.169999999999999984e-01 8.413000000000000478e-01 3.124065900000000395e-01 -5.131339974779505653e+00 -4.378456951762167648e+00 4.741131800629105442e+00
-2.049999999999999878e-01 3.956000000000000072e-01 3.244065900000000502e-01 -5.119339974779506086e+00 -4.366456951762168082e+00 4.753131800629105008e+00
-1.920000000000000040e-01 1.642000000000000126e-01 3.374065900000000062e-01 -5.106339974779506186e+00 -4.353456951762168181e+00 4.766131800629104909e+00
-1.789999999999999925e-01 6.015000000000000208e-02 3.504065900000000178e-01 -5.093339974779506285e+00 -4.340456951762168281e+00 4.779131800629104809e+00
-1.670000000000000095e-01 1.943999999999999895e-02 3.624065899999999729e-01 -5.081339974779505830e+00 -4.328456951762167826e+00 4.791131800629105264e+00
-1.539999999999999980e-01 5.544999999999999582e-03 3.754065899999999845e-01 -5.068339974779505930e+00 -4.315456951762167925e+00 4.804131800629105165e+00
-1.419999999999999873e-01 1.394999999999999973e-03 3.874065899999999951e-01 -5.056339974779506363e+00 -4.303456951762168359e+00 4.816131800629104731e+00
-1.290000000000000036e-01 3.095999999999999902e-04 4.004065900000000067e-01 -5.043339974779506463e+00 -4.290456951762168458e+00 4.829131800629104632e+00
-1.170000000000000068e-01 6.060000000000000255e-05 4.124065900000000173e-01 -5.031339974779506008e+00 -4.278456951762168003e+00 4.841131800629105086e+00
-1.039999999999999952e-01 1.045999999999999980e-05 4.254065900000000289e-01 -5.018339974779506107e+00 -4.265456951762168103e+00 4.854131800629104987e+00
-9.099999999999999756e-02 1.593999999999999900e-06 4.384065900000000404e-01 -5.005339974779506207e+00 -4.252456951762168202e+00 4.867131800629104887e+00
-7.900000000000000078e-02 2.140999999999999915e-07 4.504065899999999956e-01 -4.993339974779505752e+00 -4.240456951762167748e+00 4.879131800629105342e+00
-6.600000000000000311e-02 2.537000000000000152e-08 4.634065900000000071e-01 -4.980339974779505852e+00 -4.227456951762167847e+00 4.892131800629105243e+00
-5.399999999999999939e-02 2.651000000000000048e-09 4.754065900000000178e-01 -4.968339974779506285e+00 -4.215456951762168281e+00 4.904131800629104809e+00
-4.100000000000000172e-02 2.444000000000000039e-10 4.884065900000000293e-01 -4.955339974779506385e+00 -4.202456951762168380e+00 4.917131800629104710e+00
-2.800000000000000058e-02 2.010999999999999893e-11 5.014065899999999854e-01 -4.942339974779505596e+00 -4.189456951762167591e+00 4.930131800629105499e+00
-1.600000000000000033e-02 5.028999999999999675e-12 5.134065899999999960e-01 -4.930339974779506029e+00 -4.177456951762168025e+00 4.942131800629105065e+00
-3.000000000000000062e-03 4.669000000000000240e-11 5.264065900000000076e-01 -4.917339974779506129e+00 -4.164456951762168124e+00 4.955131800629104966e+00
8.999999999999999320e-03 5.310000000000000275e-10 5.384065900000000182e-01 -4.905339974779505674e+00 -4.152456951762167670e+00 4.967131800629105420e+00
2.199999999999999872e-02 5.335999999999999772e-09 5.514065900000000298e-01 -4.892339974779505773e+00 -4.139456951762167769e+00 4.980131800629105321e+00
3.400000000000000244e-02 4.729000000000000193e-08 5.634065900000000404e-01 -4.880339974779506207e+00 -4.127456951762168202e+00 4.992131800629104887e+00
4.700000000000000011e-02 3.696999999999999819e-07 5.764065900000000520e-01 -4.867339974779506306e+00 -4.114456951762168302e+00 5.005131800629104788e+00
5.999999999999999778e-02 2.549000000000000074e-06 5.894065900000000635e-01 -4.854339974779506406e+00 -4.101456951762168401e+00 5.018131800629104688e+00
7.199999999999999456e-02 1.550000000000000068e-05 6.014065899999999631e-01 -4.842339974779505951e+00 -4.089456951762167947e+00 5.030131800629105143e+00
8.500000000000000611e-02 8.315999999999999662e-05 6.144065899999999747e-01 -4.829339974779506051e+00 -4.076456951762168046e+00 5.043131800629105044e+00
9.700000000000000289e-02 3.935000000000000238e-04 6.264065899999999854e-01 -4.817339974779505596e+00 -4.064456951762167591e+00 5.055131800629105499e+00
1.100000000000000006e-01 1.642000000000000013e-03 6.394065899999999969e-01 -4.804339974779505695e+00 -4.051456951762167691e+00 5.068131800629105399e+00
1.229999999999999982e-01 6.047000000000000292e-03 6.524065900000000084e-01 -4.791339974779505795e+00 -4.038456951762167790e+00 5.081131800629105300e+00
1.350000000000000089e-01 1.964000000000000121e-02 6.644065900000000191e-01 -4.779339974779506228e+00 -4.026456951762168224e+00 5.093131800629104866e+00
1.479999999999999927e-01 5.627000000000000057e-02 6.774065900000000306e-01 -4.766339974779506328e+00 -4.013456951762168323e+00 5.106131800629104767e+00
1.600000000000000033e-01 1.421999999999999931e-01 6.894065900000000413e-01 -4.754339974779505873e+00 -4.001456951762167868e+00 5.118131800629105221e+00
1.729999999999999871e-01 3.171999999999999820e-01 7.024065900000000529e-01 -4.741339974779505972e+00 -3.988456951762167968e+00 5.131131800629105122e+00
1.849999999999999978e-01 6.239000000000000101e-01 7.144065900000000635e-01 -4.729339974779506406e+00 -3.976456951762167957e+00 5.143131800629104688e+00
1.980000000000000093e-01 1.082999999999999963e+00 7.274065899999999640e-01 -4.716339974779505617e+00 -3.963456951762168057e+00 5.156131800629105477e+00
2.109999999999999931e-01 1.657999999999999918e+00 7.404065899999999756e-01 -4.703339974779505717e+00 -3.950456951762168156e+00 5.169131800629105378e+00
2.230000000000000038e-01 2.238999999999999879e+00 7.524065899999999862e-01 -4.691339974779506150e+00 -3.938456951762168146e+00 5.181131800629104944e+00
2.359999999999999876e-01 2.668000000000000149e+00 7.654065899999999978e-01 -4.678339974779506250e+00 -3.925456951762168245e+00 5.194131800629104845e+00
2.479999999999999982e-01 2.803999999999999826e+00 7.774065900000000084e-01 -4.666339974779505795e+00 -3.913456951762167790e+00 5.206131800629105300e+00
2.610000000000000098e-01 2.600999999999999979e+00 7.904065900000000200e-01 -4.653339974779505894e+00 -3.900456951762167890e+00 5.219131800629105200e+00
2.740000000000000213e-01 2.128000000000000114e+00 8.034065900000000315e-01 -4.640339974779505994e+00 -3.887456951762167989e+00 5.232131800629105101e+00
2.859999999999999765e-01 1.538000000000000034e+00 8.154065900000000422e-01 -4.628339974779506427e+00 -3.875456951762167979e+00 5.244131800629104667e+00
2.989999999999999880e-01 9.861999999999999655e-01 8.284065899999999427e-01 -4.615339974779505638e+00 -3.862456951762168078e+00 5.257131800629105456e+00
3.109999999999999987e-01 5.768999999999999684e-01 8.404065899999999534e-01 -4.603339974779506072e+00 -3.850456951762168067e+00 5.269131800629105022e+00
3.240000000000000102e-01 3.541000000000000258e-01 8.534065900000000759e-01 -4.590339974779506171e+00 -3.837456951762168167e+00 5.282131800629104923e+00
3.360000000000000209e-01 3.340000000000000191e-01 8.654065900000000866e-01 -4.578339974779505717e+00 -3.825456951762168156e+00 5.294131800629105378e+00
3.489999999999999769e-01 5.445999999999999730e-01 8.784065899999999871e-01 -4.565339974779505816e+00 -3.812456951762167812e+00 5.307131800629105278e+00
3.619999999999999885e-01 1.036000000000000032e+00 8.914065899999999987e-01 -4.552339974779505916e+00 -3.799456951762167911e+00 5.320131800629105179e+00
3.739999999999999991e-01 1.848000000000000087e+00 9.034065900000000093e-01 -4.540339974779506349e+00 -3.787456951762167900e+00 5.332131800629104745e+00
3.870000000000000107e-01 2.936999999999999833e+00 9.164065900000000209e-01 -4.527339974779506448e+00 -3.774456951762168000e+00 5.345131800629104646e+00
3.990000000000000213e-01 4.126000000000000334e+00 9.284065900000000315e-01 -4.515339974779505994e+00 -3.762456951762167989e+00 5.357131800629105101e+00
4.119999999999999774e-01 5.115999999999999659e+00 9.414065899999999321e-01 -4.502339974779506093e+00 -3.749456951762168089e+00 5.370131800629105001e+00
4.239999999999999880e-01 5.596000000000000085e+00 9.534065899999999427e-01 -4.490339974779505638e+00 -3.737456951762168078e+00 5.382131800629105456e+00
4.369999999999999996e-01 5.400000000000000355e+00 9.664065900000000653e-01 -4.477339974779505738e+00 -3.724456951762168178e+00 5.395131800629105356e+00
4.500000000000000111e-01 4.597999999999999865e+00 9.794065899999999658e-01 -4.464339974779505837e+00 -3.711456951762167833e+00 5.408131800629105257e+00
4.620000000000000218e-01 3.454000000000000181e+00 9.914065899999999765e-01 -4.452339974779506271e+00 -3.699456951762167822e+00 5.420131800629104823e+00
4.749999999999999778e-01 2.294000000000000039e+00 1.004406589999999877e+00 -4.439339974779506370e+00 -3.686456951762167922e+00 5.433131800629104724e+00
4.869999999999999885e-01 1.356000000000000094e+00 1.016406589999999888e+00 -4.427339974779505916e+00 -3.674456951762167911e+00 5.445131800629105179e+00
5.000000000000000000e-01 7.420999999999999819e-01 1.029406590000000010e+00 -4.414339974779506015e+00 -3.661456951762168011e+00 5.458131800629105079e+00
5.130000000000000115e-01 4.472999999999999754e-01 1.042406590000000133e+00 -4.401339974779506115e+00 -3.648456951762168110e+00 5.471131800629104980e+00
5.250000000000000222e-01 4.263000000000000123e-01 1.054406590000000143e+00 -4.389339974779505660e+00 -3.636456951762168099e+00 5.483131800629105435e+00
5.380000000000000338e-01 6.408000000000000362e-01 1.067406590000000044e+00 -4.376339974779505759e+00 -3.623456951762167755e+00 5.496131800629105335e+00
5.500000000000000444e-01 1.058000000000000052e+00 1.079406590000000055e+00 -4.364339974779506193e+00 -3.611456951762168188e+00 5.508131800629104902e+00
5.629999999999999449e-01 1.616999999999999993e+00 1.092406589999999955e+00 -4.351339974779506292e+00 -3.598456951762168288e+00 5.521131800629104802e+00
5.749999999999999556e-01 2.200000000000000178e+00 1.104406589999999966e+00 -4.339339974779505837e+00 -3.586456951762167833e+00 5.533131800629105257e+00
5.879999999999999671e-01 2.645000000000000018e+00 1.117406589999999866e+00 -4.326339974779505937e+00 -3.573456951762167932e+00 5.546131800629105157e+00
6.009999999999999787e-01 2.806000000000000050e+00 1.130406589999999989e+00 -4.313339974779506036e+00 -3.560456951762168032e+00 5.559131800629105058e+00
6.129999999999999893e-01 2.625999999999999890e+00 1.142406590000000000e+00 -4.301339974779505582e+00 -3.548456951762168021e+00 5.571131800629105513e+00
6.260000000000000009e-01 2.169000000000000039e+00 1.155406590000000122e+00 -4.288339974779505681e+00 -3.535456951762168121e+00 5.584131800629105413e+00
6.380000000000000115e-01 1.580000000000000071e+00 1.167406590000000133e+00 -4.276339974779506115e+00 -3.523456951762168110e+00 5.596131800629104980e+00
6.510000000000000231e-01 1.014999999999999902e+00 1.180406590000000033e+00 -4.263339974779506214e+00 -3.510456951762168210e+00 5.609131800629104880e+00
6.640000000000000346e-01 5.756999999999999895e-01 1.193406589999999934e+00 -4.250339974779506313e+00 -3.497456951762167865e+00 5.622131800629104781e+00
6.760000000000000453e-01 2.879999999999999782e-01 1.205406589999999944e+00 -4.238339974779505859e+00 -3.485456951762167854e+00 5.634131800629105236e+00
6.889999999999999458e-01 1.270999999999999908e-01 1.218406589999999845e+00 -4.225339974779505958e+00 -3.472456951762167954e+00 5.647131800629105136e+00
7.009999999999999565e-01 4.945999999999999702e-02 1.230406589999999856e+00 -4.213339974779506392e+00 -3.460456951762167943e+00 5.659131800629104703e+00
7.139999999999999680e-01 1.699000000000000163e-02 1.243406589999999978e+00 -4.200339974779506491e+00 -3.447456951762168043e+00 5.672131800629104603e+00
7.259999999999999787e-01 5.146000000000000400e-03 1.255406589999999989e+00 -4.188339974779506036e+00 -3.435456951762168032e+00 5.684131800629105058e+00
7.389999999999999902e-01 1.374999999999999920e-03 1.268406590000000111e+00 -4.175339974779506136e+00 -3.422456951762168131e+00 5.697131800629104958e+00
7.520000000000000018e-01 3.241000000000000174e-04 1.281406590000000012e+00 -4.162339974779506235e+00 -3.409456951762168231e+00 5.710131800629104859e+00
7.640000000000000124e-01 6.739999999999999843e-05 1.293406590000000023e+00 -4.150339974779505781e+00 -3.397456951762167776e+00 5.722131800629105314e+00
7.770000000000000240e-01 1.236000000000000025e-05 1.306406589999999923e+00 -4.137339974779505880e+00 -3.384456951762167876e+00 5.735131800629105214e+00
7.890000000000000346e-01 2.007000000000000012e-06 1.318406589999999934e+00 -4.125339974779506313e+00 -3.372456951762167865e+00 5.747131800629104781e+00
8.020000000000000462e-01 3.474000000000000006e-07 1.331406590000000056e+00 -4.112339974779505525e+00 -3.359456951762167964e+00 5.760131800629105570e+00
8.149999999999999467e-01 4.931999999999999959e-07 1.344406589999999957e+00 -4.099339974779505624e+00 -3.346456951762168064e+00 5.773131800629105470e+00
8.269999999999999574e-01 2.979999999999999844e-06 1.356406589999999968e+00 -4.087339974779506058e+00 -3.334456951762168053e+00 5.785131800629105037e+00
8.399999999999999689e-01 1.707999999999999910e-05 1.369406590000000090e+00 -4.074339974779506157e+00 -3.321456951762168153e+00 5.798131800629104937e+00
8.519999999999999796e-01 8.647000000000000389e-05 1.381406590000000101e+00 -4.062339974779505702e+00 -3.309456951762168142e+00 5.810131800629105392e+00
8.649999999999999911e-01 3.862000000000000090e-04 1.394406590000000001e+00 -4.049339974779505802e+00 -3.296456951762167797e+00 5.823131800629105292e+00
8.770000000000000018e-01 1.521000000000000000e-03 1.406406590000000012e+00 -4.037339974779506235e+00 -3.284456951762168231e+00 5.835131800629104859e+00
8.900000000000000133e-01 5.287000000000000033e-03 1.419406589999999913e+00 -4.024339974779506335e+00 -3.271456951762167886e+00 5.848131800629104760e+00
9.030000000000000249e-01 1.620999999999999872e-02 1.432406590000000035e+00 -4.011339974779506434e+00 -3.258456951762167986e+00 5.861131800629104660e+00
